Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Long,Min Inertial Long,Max Inertial Long,Mean Inertial Long,Min Long of Pericenter,Max Long of Pericenter,Mean Long of Pericenter,Min True Anomaly,Max True Anomaly,Mean True Anomaly,Min Res,Max Res,Mean Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW Mean,EW Std,Normal EW Mean,Normal EW Std,EW Median,Normal EW Median
C4410636,242,50,1981-08-29T12:22:36,242.0,242.98,242.49,203.823,204.803,204.313,295.27,295.27,295.27,268.554,269.534,269.044,39.86983,40.354595,40.112144,97.3532,97.3722,97.36276,119.58315,119.598625,119.59089,81.89271208,6.02,0.5552346,0.36928965,0.27417268,0.18235306,0.54232638,0.26777943
C4410636,243,49,1981-08-29T12:22:36,243.0,243.98,243.48,204.823,205.803,205.304,295.27,295.27,295.27,269.554,270.534,270.035,39.376007,39.859955,39.622185,97.3726,97.391014,97.38168,119.56723,119.58283,119.57518,81.89271208,6.02,0.43046585,0.38351255,0.21246447,0.18929748,0.45800751,0.2260633
C4410636,244,49,1981-08-29T12:22:36,244.0,244.98,244.5,205.823,206.803,206.321,295.27,295.27,295.27,270.554,271.534,271.052,38.883396,39.366188,39.12046,97.39136,97.40922,97.4005,119.5511,119.5669,119.55887,81.89271208,6.02,0.43432489,0.34786179,0.21426105,0.17161215,0.45144762,0.22268719
C4410636,245,50,1981-08-29T12:22:36,245.0,245.98,245.49,206.823,207.803,207.313,295.27,295.27,295.27,271.554,272.534,272.044,38.392914,38.873615,38.633034,97.40955,97.4268,97.41822,119.53485,119.55079,119.54282,81.89271208,6.02,0.71660879,0.38408648,0.35333084,0.18936033,0.69942699,0.34490629
C4410636,246,50,1981-08-29T12:22:36,246.0,246.98,246.49,207.823,208.803,208.313,295.27,295.27,295.27,272.554,273.534,273.044,37.9055,38.383137,38.143967,97.42715,97.44378,97.4355,119.51844,119.53452,119.526505,81.89271208,6.02,0.56116562,0.2688208,0.27655484,0.13247224,0.55376274,0.27295963
C4410636,247,49,1981-08-29T12:22:36,247.0,247.98,247.49,208.823,209.803,209.314,295.27,295.27,295.27,273.554,274.534,274.045,37.42131,37.89568,37.657448,97.44411,97.460144,97.45221,119.501884,119.51811,119.50999,81.89271208,6.02,0.39882858,0.26213575,0.1964606,0.1291364,0.36027426,0.17743971
C4410636,248,50,1981-08-29T12:22:36,248.0,248.98,248.49,209.823,210.803,210.313,295.27,295.27,295.27,274.554,275.534,275.044,36.941982,37.411716,37.176388,97.46047,97.47588,97.46824,119.48522,119.50156,119.493385,81.89271208,6.02,0.36871769,0.3770653,0.1815208,0.18562868,0.36379986,0.17911014
C4410636,249,50,1981-08-29T12:22:36,249.0,249.98,249.49,210.823,211.803,211.313,295.27,295.27,295.27,275.554,276.534,276.044,36.46746,36.932415,36.69954,97.4762,97.491005,97.48364,119.46838,119.48486,119.47665,81.89271208,6.02,0.4908304,0.33550693,0.24152019,0.1650882,0.55648057,0.27384391
C4410636,250,50,1981-08-29T12:22:36,250.0,250.98,250.49,211.823,212.803,212.313,295.27,295.27,295.27,276.554,277.534,277.044,35.999725,36.458073,36.22847,97.4913,97.50551,97.498436,119.45145,119.46803,119.459755,81.89271208,6.02,0.39378462,0.22787996,0.19366418,0.11206884,0.38876687,0.19120287
C4410636,251,50,1981-08-29T12:22:36,251.0,251.98,251.49,212.823,213.803,213.313,295.27,295.27,295.27,277.554,278.534,278.044,35.53926,35.990467,35.764084,97.50578,97.51936,97.51262,119.43438,119.451096,119.44275,81.89271208,6.02,0.49203963,0.223815,0.24187265,0.11003516,0.4968278,0.24420864
C4410636,252,50,1981-08-29T12:22:36,252.0,252.98,252.49,213.823,214.803,214.313,295.27,295.27,295.27,278.554,279.534,279.044,35.08586,35.52998,35.307316,97.51964,97.53259,97.52616,119.41719,119.434044,119.42564,81.89271208,6.02,0.68756242,0.19901831,0.33779139,0.09775873,0.70594897,0.34680902
C4410636,253,50,1981-08-29T12:22:36,253.0,253.98,253.49,214.823,215.803,215.313,295.27,295.27,295.27,279.554,280.534,280.044,34.64249,35.07705,34.859142,97.53286,97.54517,97.53907,119.3999,119.41684,119.408394,81.89271208,6.02,0.52453483,0.27278718,0.25756888,0.13395498,0.54377194,0.26698606
C4410636,254,50,1981-08-29T12:22:36,254.0,254.98,254.49,215.823,216.803,216.313,295.27,295.27,295.27,280.554,281.534,281.044,34.20915,34.633648,34.420536,97.54543,97.55713,97.55133,119.38253,119.39957,119.39106,81.89271208,6.02,0.49195717,0.23733472,0.24142755,0.11645925,0.47933016,0.23526005
C4410636,255,50,1981-08-29T12:22:36,255.0,255.98,255.49,216.823,217.803,217.313,295.27,295.27,295.27,281.554,282.534,282.044,33.78623,34.2011,33.99259,97.55736,97.56844,97.56295,119.36505,119.38222,119.37363,81.89271208,6.02,0.51499248,0.1890592,0.25260959,0.0927414,0.54018259,0.26498703
C4410636,256,40,1981-08-29T12:22:36,256.0,256.78,256.39,217.823,218.603,218.213,295.27,295.27,295.27,282.554,283.334,282.944,33.459133,33.7777,33.61712,97.56866,97.57887,97.57292,119.35135,119.36468,119.35786,81.89271208,6.02,0.55878079,0.1853286,0.27395045,0.09086139,0.54716647,0.26824071
C4410733,216,14,1981-08-29T13:08:28,216.72,216.98,216.85,197.343,197.603,197.473,295.357,295.357,295.357,261.986,262.246,262.116,44.00494,44.128887,44.067448,97.14869,97.1533,97.150665,119.6884,119.69271,119.690414,81.89226143,5.79,0.53926864,0.1297631,0.26710801,0.06427765,0.52395378,0.25952237
C4410733,217,32,1981-08-29T13:08:28,217.0,217.98,217.55,197.623,198.603,198.169,295.357,295.357,295.357,262.266,263.246,262.813,43.517155,43.99518,43.728943,97.15376,97.1763,97.16636,119.673965,119.6881,119.68024,81.89226143,5.79,0.44106907,0.21745125,0.21840209,0.10767122,0.43080262,0.21331502
C4410733,218,33,1981-08-29T13:08:28,218.0,218.98,218.55,198.623,199.603,199.17,295.357,295.357,295.357,263.266,264.246,263.813,43.026047,43.50731,43.239037,97.17677,97.198746,97.18905,119.65938,119.67369,119.6657,81.89226143,5.79,0.46373715,0.21050491,0.22952799,0.10419962,0.47896706,0.237024
C4410733,219,50,1981-08-29T13:08:28,219.0,219.98,219.49,199.623,200.603,200.113,295.357,295.357,295.357,264.266,265.246,264.756,42.5321,43.016094,42.77431,97.19919,97.22064,97.20997,119.64457,119.65907,119.65183,81.89226143,5.79,0.46464142,0.2139041,0.22987018,0.10582167,0.48708929,0.24098155
C4410733,220,50,1981-08-29T13:08:28,220.0,220.98,220.49,200.623,201.603,201.113,295.357,295.357,295.357,265.266,266.246,265.756,42.035862,42.522247,42.279194,97.22107,97.24197,97.23155,119.629585,119.64428,119.63695,81.89226143,5.79,0.48364163,0.17826965,0.23916659,0.08816998,0.45058599,0.22284662
C4410733,221,50,1981-08-29T13:08:28,221.0,221.98,221.49,201.623,202.603,202.113,295.357,295.357,295.357,266.266,267.246,266.756,41.53802,42.02597,41.7821,97.24238,97.26272,97.252594,119.6144,119.62928,119.62185,81.89226143,5.79,0.40584703,0.1534435,0.20060203,0.07584948,0.37634711,0.18601651
C4410733,222,50,1981-08-29T13:08:28,222.0,222.98,222.49,202.623,203.603,203.113,295.357,295.357,295.357,267.266,268.246,267.756,41.039093,41.52813,41.283646,97.26312,97.2829,97.273056,119.59903,119.61408,119.60659,81.89226143,5.79,0.37067743,0.13572169,0.18313087,0.06705414,0.38049849,0.18794315
C4410733,223,50,1981-08-29T13:08:28,223.0,223.98,223.49,203.623,204.603,204.113,295.357,295.357,295.357,268.266,269.246,268.756,40.539845,41.029133,40.784447,97.283295,97.30249,97.29293,119.58352,119.59875,119.59114,81.89226143,5.79,0.45938438,0.16943889,0.22684501,0.08366486,0.44446867,0.21946833
C4410733,224,50,1981-08-29T13:08:28,224.0,224.98,224.49,204.623,205.603,205.113,295.357,295.357,295.357,269.266,270.246,269.756,40.040497,40.529804,40.285152,97.30288,97.3215,97.31222,119.56781,119.5832,119.57553,81.89226143,5.79,0.44647567,0.14481951,0.22036718,0.07147922,0.4260988,0.2102712
C4410733,225,50,1981-08-29T13:08:28,225.0,225.98,225.49,205.623,206.603,206.113,295.357,295.357,295.357,270.266,271.246,270.756,39.542408,40.030598,39.786434,97.32186,97.339905,97.330925,119.55195,119.56749,119.55974,81.89226143,5.79,0.46675568,0.18097747,0.23026188,0.0892727,0.47585069,0.23473463
C4410733,226,50,1981-08-29T13:08:28,226.0,226.98,226.49,206.623,207.603,207.113,295.357,295.357,295.357,271.266,272.246,271.756,39.0458,39.532475,39.28899,97.34029,97.35772,97.349045,119.53594,119.55165,119.54381,81.89226143,5.79,0.40977054,0.16391597,0.20205396,0.08083044,0.38903143,0.19183941
C4410733,227,50,1981-08-29T13:02:04,227.0,227.98,227.49,204.51,208.603,206.985,295.343,295.357,295.352,269.167,273.246,271.633,38.551743,40.105034,39.18182,97.32446,97.37492,97.3544,119.51977,119.57239,119.54108,81.89226143,5.79,0.37744767,0.14670266,0.1860874,0.07231154,0.39387858,0.19422889
C4410733,228,50,1981-08-29T13:08:28,228.0,228.98,228.49,208.623,209.603,209.113,295.357,295.357,295.357,273.266,274.246,273.756,38.06057,38.541904,38.300938,97.37526,97.39154,97.38347,119.50344,119.519455,119.51146,81.89226143,5.79,0.46840705,0.16085433,0.23073891,0.07924387,0.44931924,0.22134702
C4410733,229,50,1981-08-29T13:08:28,229.0,229.98,229.49,209.623,210.603,210.113,295.357,295.357,295.357,274.266,275.246,274.756,37.57343,38.050777,37.811874,97.39187,97.40754,97.39975,119.486984,119.50313,119.49508,81.89226143,5.79,0.30358904,0.15788988,0.14947048,0.0777357,0.28967971,0.14263895
C4410733,230,50,1981-08-29T13:08:28,230.0,230.98,230.49,210.623,211.603,211.113,295.357,295.357,295.357,275.266,276.246,275.756,37.09131,37.563866,37.327225,97.40784,97.42291,97.41542,119.47042,119.48667,119.47856,81.89226143,5.79,0.48203632,0.1922781,0.23720513,0.09461485,0.49898119,0.24554753
C4410733,231,50,1981-08-29T13:08:28,231.0,231.98,231.49,211.623,212.603,212.113,295.357,295.357,295.357,276.266,277.246,276.756,36.615078,37.081745,36.847828,97.42321,97.437675,97.43049,119.453705,119.47009,119.4619,81.89226143,5.79,0.74997564,0.19658724,0.3688692,0.09668149,0.76554595,0.37658245
C4410733,232,50,1981-08-29T13:08:28,232.0,232.98,232.49,212.623,213.603,213.113,295.357,295.357,295.357,277.266,278.246,277.756,36.14493,36.605507,36.37459,97.437965,97.45182,97.44492,119.436844,119.45336,119.445114,81.89226143,5.79,0.56431402,0.16577411,0.27741626,0.08151428,0.52997856,0.26051135
C4410733,233,50,1981-08-29T13:08:28,233.0,233.98,233.49,213.623,214.603,214.113,295.357,295.357,295.357,278.266,279.246,278.756,35.682594,36.13574,35.908447,97.45208,97.46532,97.45875,119.41991,119.43653,119.42823,81.89226143,5.79,0.37105394,0.14493732,0.18230697,0.07120372,0.40135642,0.19720598
C4410733,234,50,1981-08-29T13:08:28,234.0,234.98,234.49,214.623,215.603,215.113,295.357,295.357,295.357,279.266,280.246,279.756,35.229073,35.673367,35.450333,97.465576,97.478195,97.47193,119.40286,119.419556,119.41121,81.89226143,5.79,0.33613898,0.10999329,0.16507186,0.05402485,0.33623146,0.16511823
C4410733,235,50,1981-08-29T13:08:28,235.0,235.98,235.49,215.623,216.603,216.113,295.357,295.357,295.357,280.266,281.246,280.756,34.784317,35.220047,35.001244,97.47844,97.49044,97.48449,119.38566,119.402504,119.39409,81.89226143,5.79,0.38118549,0.14219512,0.18709752,0.06981284,0.36890594,0.18104773
C4410733,236,50,1981-08-29T13:08:28,236.0,236.98,236.49,216.623,217.603,217.113,295.357,295.357,295.357,281.266,282.246,281.756,34.350933,34.775692,34.56222,97.490685,97.50207,97.4964,119.36841,119.38533,119.37688,81.89226143,5.79,0.36017177,0.17786834,0.17667347,0.08722617,0.33760049,0.16562056
C4410733,237,50,1981-08-29T13:08:28,237.0,237.98,237.49,217.623,218.603,218.113,295.357,295.357,295.357,282.266,283.246,282.756,33.929214,34.342133,34.13424,97.50228,97.51302,97.50768,119.351074,119.36807,119.35956,81.89226143,5.79,0.30774068,0.09618942,0.15087992,0.04715632,0.30983899,0.15190806
C4410733,238,13,1981-08-29T13:08:28,238.0,238.24,238.12,218.623,218.863,218.743,295.357,295.357,295.357,283.266,283.506,283.386,33.82176,33.922054,33.87029,97.51324,97.51557,97.514404,119.346306,119.35078,119.34858,81.89226143,5.79,0.43291867,0.07808891,0.2121824,0.03826989,0.41382117,0.20282335
