Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Radial Res,Mean Angular Res,Mean Phase,Mean Emission,Incidence,Normal EW Mean,Normal EW Std,Normal EW139900 Mean,Normal EW139905 Mean,Normal EW139910 Mean,Normal EW139915 Mean,Normal EW139920 Mean,Normal EW139925 Mean,Normal EW139930 Mean,Normal EW139935 Mean,Normal EW139940 Mean,Normal EW139945 Mean,Normal EW139950 Mean,Normal EW139955 Mean,Normal EW139960 Mean,Normal EW139965 Mean,Normal EW139970 Mean,Normal EW139975 Mean,Normal EW139980 Mean,Normal EW139985 Mean,Normal EW139990 Mean,Normal EW139995 Mean,Normal EW140000 Mean,Normal EW140005 Mean,Normal EW140010 Mean,Normal EW140015 Mean,Normal EW140020 Mean,Normal EW140025 Mean,Normal EW140030 Mean,Normal EW140035 Mean,Normal EW140040 Mean,Normal EW140045 Mean,Normal EW140050 Mean,Normal EW140055 Mean,Normal EW140060 Mean,Normal EW140065 Mean,Normal EW140070 Mean,Normal EW140075 Mean,Normal EW140080 Mean,Normal EW140085 Mean,Normal EW140090 Mean,Normal EW140095 Mean,Normal EW140100 Mean,Normal EW140105 Mean,Normal EW140110 Mean,Normal EW140115 Mean,Normal EW140120 Mean,Normal EW140125 Mean,Normal EW140130 Mean,Normal EW140135 Mean,Normal EW140140 Mean,Normal EW140145 Mean
ISS_039RF_FMOVIE001_VIMS,10142,1,2007-02-27T12:36:15,202.84,202.84,10.21444,0.0,103.66898,144.75648,76.43975463,1.33340911,0.0,0.00086257,0.00086664,0.00085747,0.00085541,0.00098771,0.00102103,0.0011372,0.00118716,0.00118206,0.00118006,0.00119864,0.00121113,0.00131834,0.00138992,0.00148096,0.001572,0.00167152,0.00177104,0.00193509,0.00218102,0.00216691,0.00214558,0.00229616,0.00264708,0.00283313,0.0032765,0.00323652,0.00307563,0.00307108,0.00305195,0.00312268,0.00375666,0.00375698,0.00380974,0.00381006,0.00350554,0.00350585,0.00354509,0.00354973,0.00398646,0.00403527,0.00444322,0.00454545,0.00434709,0.00429774,0.00372483,0.00359294,0.00357425,0.00356642,0.00371652
ISS_039RF_FMOVIE001_VIMS,10143,1,2007-02-27T12:36:15,202.86,202.86,10.214267,0.0,103.66908,144.75781,76.43975463,1.29792107,0.0,0.00087304,0.0008527,0.00085283,0.00086585,0.00086598,0.00103786,0.0010396,0.00119216,0.00120881,0.0011849,0.00118236,0.00137301,0.00142078,0.00144077,0.00144587,0.00156046,0.00160965,0.00188911,0.00200896,0.00210341,0.00216641,0.00228124,0.00239606,0.00260402,0.00281198,0.00291132,0.00306024,0.00289231,0.00265803,0.00293088,0.00356738,0.00364143,0.00381405,0.00381204,0.00380356,0.00370538,0.00331224,0.0033798,0.0039868,0.00404676,0.00458531,0.00458544,0.00459898,0.00459911,0.00395449,0.00395463,0.00356499,0.0035356,0.00355803,0.00355962
ISS_039RF_FMOVIE001_VIMS,10144,1,2007-02-27T12:36:15,202.88,202.88,10.214093,0.0,103.669174,144.75916,76.43975463,1.27897451,0.0,0.00085871,0.00090586,0.00101567,0.00102458,0.00105976,0.00105744,0.00104769,0.00106448,0.00121426,0.00119963,0.00122748,0.00122764,0.00158067,0.00158084,0.00160429,0.00160705,0.00178071,0.00180015,0.00195117,0.00198905,0.00201209,0.00201798,0.00233205,0.00246675,0.00303239,0.0032749,0.00290015,0.00265037,0.00278843,0.00299634,0.00341079,0.00374804,0.00379545,0.00384286,0.00373865,0.00358224,0.00356343,0.00353514,0.0037563,0.00427211,0.00432659,0.00454399,0.00450843,0.00436569,0.00428321,0.00353957,0.00353557,0.00349825,0.00349841,0.00372019
ISS_039RF_FMOVIE001_VIMS,10145,1,2007-02-27T12:36:15,202.9,202.9,10.213922,0.0,103.669266,144.7605,76.43975463,1.25228162,0.0,0.00081147,0.00087651,0.00087815,0.00088057,0.00094782,0.00104865,0.00109542,0.00120441,0.00121745,0.00124774,0.00128945,0.00145051,0.00143943,0.0014279,0.00144753,0.00162354,0.00165747,0.00196216,0.00196225,0.00201438,0.00201447,0.00218603,0.00218611,0.00258521,0.00262963,0.00303363,0.0031347,0.0029328,0.00288239,0.0030223,0.00308231,0.00355147,0.00357952,0.00377083,0.0038984,0.00355512,0.0033263,0.00361069,0.00389508,0.0040925,0.00428992,0.00439198,0.00454504,0.00435526,0.00407055,0.00390304,0.00351207,0.00352401,0.00355173,0.00364527
ISS_039RF_FMOVIE001_VIMS,10146,1,2007-02-27T12:36:15,202.92,202.92,10.21375,0.0,103.66939,144.76184,76.43975463,1.2380427,0.0,0.00069457,0.00083285,0.00089221,0.00098579,0.00104823,0.0011439,0.00120773,0.00113183,0.00105593,0.00111745,0.00120965,0.00128646,0.00140159,0.00144891,0.00160097,0.00166272,0.00179572,0.00184235,0.00202833,0.0020583,0.00217766,0.00219958,0.00239544,0.00244501,0.00288977,0.00288994,0.00308126,0.00308143,0.00280832,0.0028085,0.0032271,0.00327377,0.00375479,0.00380839,0.00382829,0.00383339,0.00343303,0.00333307,0.00401738,0.00431076,0.00444791,0.0045394,0.00442659,0.00435143,0.00399123,0.00363104,0.00357824,0.00352545,0.00364519,0.00382472
ISS_039RF_FMOVIE001_VIMS,10147,1,2007-02-27T12:36:15,202.94,202.94,10.213578,0.0,103.669464,144.76317,76.43975463,1.23901608,0.0,0.00086992,0.00086971,0.00100889,0.00104379,0.00102855,0.00102484,0.00104482,0.00105347,0.0011578,0.00120259,0.00131985,0.00139806,0.00150907,0.00158313,0.00159783,0.00161254,0.00178388,0.00195522,0.00196351,0.00197587,0.00206805,0.00220626,0.00234133,0.0026563,0.00273975,0.00307315,0.00302606,0.00283727,0.00286737,0.0031371,0.00317405,0.00350557,0.0035057,0.00377838,0.00377851,0.00355189,0.00346665,0.00354759,0.00357093,0.00426659,0.00434401,0.00457118,0.00462807,0.00437574,0.00431276,0.00374775,0.00350568,0.00356763,0.00359426,0.003744
ISS_039RF_FMOVIE001_VIMS,10148,1,2007-02-27T12:36:15,202.96,202.96,10.213407,0.0,103.66958,144.76453,76.43975463,1.23277777,0.0,0.00086682,0.00088228,0.0008825,0.00101306,0.00101328,0.00118634,0.00120576,0.00121514,0.00121638,0.00121574,0.00121575,0.00138175,0.00142341,0.00143505,0.00144017,0.00143777,0.00143686,0.00175346,0.00196771,0.00211113,0.00218806,0.00229094,0.00239381,0.00270422,0.00301463,0.00295142,0.00285651,0.00285662,0.00285667,0.00314584,0.00382029,0.00383103,0.00387334,0.00381811,0.00359655,0.00356621,0.00329145,0.00336614,0.00403535,0.0040242,0.00450855,0.00450877,0.00427542,0.00427564,0.00389899,0.00385733,0.0036365,0.00361216,0.00378146,0.00382395
ISS_039RF_FMOVIE001_VIMS,10149,1,2007-02-27T12:36:15,202.98,202.98,10.213237,0.0,103.66967,144.76585,76.43975463,1.22447747,0.0,0.00085201,0.00095797,0.00087064,0.00087121,0.00087283,0.00090457,0.00118846,0.00119356,0.00123764,0.00123786,0.00142474,0.00142496,0.00142051,0.00142021,0.00160786,0.0016289,0.00176389,0.0017978,0.00197383,0.002018,0.00213882,0.00220109,0.00249365,0.00261725,0.00291208,0.0031087,0.00294411,0.00283446,0.00297008,0.0031057,0.00345279,0.00379987,0.00381868,0.00384678,0.00373826,0.00357536,0.00356772,0.00354962,0.00377447,0.00429883,0.00435512,0.00458777,0.00456147,0.00429167,0.00424286,0.00380183,0.00380205,0.00357756,0.00357778,0.003889
ISS_039RF_FMOVIE001_VIMS,10150,1,2007-02-27T12:36:15,203.0,203.0,10.213065,0.0,103.66977,144.7672,76.43975463,1.21269935,0.0,0.00092375,0.00102341,0.00096455,0.00092865,0.00104178,0.00101909,0.00106879,0.00118434,0.0011926,0.00122466,0.00126426,0.00142165,0.00143686,0.00157107,0.00159426,0.00180025,0.00180059,0.00194907,0.0019494,0.00217522,0.00220061,0.00220005,0.00220029,0.00276906,0.00306525,0.00323641,0.00327944,0.00283575,0.00264578,0.00326515,0.00353078,0.00367881,0.00377761,0.0036661,0.00359188,0.00343185,0.00327182,0.00353867,0.00380551,0.00407182,0.00447111,0.00450625,0.00455879,0.00431729,0.0037455,0.00370673,0.00355067,0.00355576,0.00357513,0.00359557
ISS_039RF_FMOVIE001_VIMS,10151,1,2007-02-27T12:36:15,203.02,203.02,10.212894,0.0,103.66986,144.76855,76.43975463,1.19330258,0.0,0.00086367,0.0009686,0.00103867,0.00104994,0.00106122,0.00104593,0.00118246,0.00120651,0.00121711,0.00121149,0.00120288,0.00131173,0.00156526,0.00151852,0.001409,0.00151891,0.00195745,0.00200071,0.00217267,0.00217351,0.00217828,0.00217863,0.00243088,0.00243123,0.00282248,0.00282283,0.00289234,0.00286572,0.00307424,0.00309772,0.00343302,0.00351711,0.00371254,0.00376166,0.00339179,0.00323348,0.00347678,0.00358125,0.00395916,0.00421122,0.00436743,0.00447169,0.00440025,0.00432882,0.00405558,0.0037638,0.00367861,0.00380117,0.00368448,0.00350926
ISS_039RF_FMOVIE001_VIMS,10152,1,2007-02-27T12:36:15,203.04,203.04,10.212724,0.0,103.66997,144.7699,76.43975463,1.16535563,0.0,0.00083712,0.00084054,0.00095364,0.0010023,0.00113111,0.00118652,0.00109867,0.00104021,0.00113711,0.0012105,0.00120093,0.00119136,0.00137652,0.00156169,0.00156554,0.00157114,0.00166669,0.00180984,0.00191732,0.00216764,0.00215699,0.00213168,0.00227787,0.00286156,0.00286533,0.00289646,0.00286718,0.00260086,0.00274371,0.00325534,0.00325569,0.00355075,0.0035511,0.00351305,0.00350914,0.00313485,0.00309358,0.00346164,0.00355391,0.00414957,0.00429874,0.00433208,0.00434657,0.00412754,0.00403387,0.0036026,0.00331519,0.00359666,0.00363711,0.0035921
ISS_039RF_FMOVIE001_VIMS,10153,1,2007-02-27T12:36:15,203.06,203.06,10.212553,0.0,103.670044,144.77124,76.43975463,1.14608283,0.0,0.00085135,0.000868,0.00087014,0.00099795,0.00101244,0.00101519,0.00101612,0.00117654,0.00121689,0.0011865,0.00117367,0.00118683,0.00118575,0.00141886,0.00157437,0.00158312,0.00158906,0.00179765,0.00200623,0.00198268,0.00195912,0.00214236,0.00241706,0.00255053,0.00286152,0.00291598,0.00304262,0.00300701,0.00286357,0.00295624,0.00339339,0.00354851,0.00352559,0.00350024,0.00326947,0.0032698,0.00337569,0.00337602,0.00406218,0.00406251,0.00449134,0.00453928,0.0042029,0.00416581,0.00370504,0.00359009,0.00338847,0.00333831,0.00367492,0.00381937
ISS_039RF_FMOVIE001_VIMS,10154,1,2007-02-27T12:36:15,203.08,203.08,10.212384,0.0,103.670135,144.77255,76.43975463,1.13894566,0.0,0.00085316,0.00087089,0.0010285,0.00102875,0.00100457,0.00100481,0.00101382,0.00101407,0.00117746,0.00119583,0.00118679,0.00118601,0.00136382,0.00141999,0.00154565,0.00157602,0.00175078,0.00182582,0.00192789,0.00197178,0.00210149,0.00218804,0.00241185,0.00263566,0.00285847,0.00308128,0.00301089,0.00290516,0.00300995,0.00316702,0.00340572,0.00396235,0.0038443,0.00381284,0.00372166,0.00324761,0.00330627,0.00354016,0.00361854,0.00432201,0.004327,0.00436988,0.00437013,0.00403974,0.00403999,0.00341063,0.00341088,0.00353516,0.00354919,0.00377115
ISS_039RF_FMOVIE001_VIMS,10155,1,2007-02-27T12:36:15,203.1,203.1,10.2122135,0.0,103.670235,144.77391,76.43975463,1.13977079,0.0,0.00076556,0.00088252,0.00088359,0.00088715,0.00091893,0.00104535,0.00104643,0.00105433,0.00107229,0.00123205,0.00123229,0.00142358,0.00142381,0.00159799,0.00159823,0.00158489,0.00156834,0.00190442,0.00198861,0.00199511,0.00199691,0.00227874,0.00239966,0.0027261,0.00286614,0.00284437,0.00282993,0.00286178,0.0028831,0.00306679,0.00325049,0.00341058,0.00357068,0.00359992,0.00364366,0.00346826,0.00327459,0.00343199,0.00379893,0.00397549,0.00438716,0.00437055,0.0043034,0.00425608,0.00382824,0.0038235,0.00377887,0.00377911,0.00360188,0.00360212
ISS_039RF_FMOVIE001_VIMS,10156,1,2007-02-27T12:36:15,203.12,203.12,10.212045,0.0,103.67033,144.77525,76.43975463,1.12781275,0.0,0.00085271,0.00084709,0.00083851,0.00091713,0.0010349,0.00103424,0.00103229,0.00107625,0.00117838,0.00122143,0.00139265,0.00139469,0.00141042,0.00142996,0.00160327,0.0016036,0.00180302,0.00180334,0.00201688,0.00199884,0.00218419,0.00220507,0.00254847,0.00258691,0.00281379,0.00287075,0.0028926,0.0028983,0.00319589,0.00332362,0.00365408,0.00379589,0.0038496,0.00388551,0.00367658,0.0035374,0.00354128,0.00355392,0.00388753,0.00435715,0.00433996,0.00431403,0.00417441,0.00384821,0.0037515,0.00352543,0.00352958,0.00354521,0.00359881,0.00381221
ISS_039RF_FMOVIE001_VIMS,10157,1,2007-02-27T12:36:15,203.14,203.14,10.211875,0.0,103.670425,144.7766,76.43975463,1.11395628,0.0,0.00078292,0.00087955,0.00094024,0.00100093,0.00100309,0.00100525,0.00107833,0.00118777,0.00127179,0.00139763,0.00140207,0.00141192,0.00146973,0.00160413,0.00159864,0.00157551,0.00164857,0.00193965,0.00196455,0.00218564,0.00220654,0.00220028,0.00220066,0.00283281,0.00283319,0.00283446,0.00283484,0.00286973,0.00287395,0.003299,0.00334657,0.00376933,0.0038753,0.00378092,0.00374068,0.00348344,0.00337341,0.00365746,0.00384694,0.00416294,0.00430593,0.0042965,0.00428707,0.00403653,0.00378599,0.00366508,0.00348353,0.00362081,0.00382655,0.0038069
ISS_039RF_FMOVIE001_VIMS,10158,1,2007-02-27T12:36:15,203.16,203.16,10.211706,0.0,103.670494,144.77794,76.43975463,1.10335876,0.0,0.00086138,0.0008302,0.00081707,0.00107499,0.00118575,0.00118127,0.00117842,0.00118886,0.00119594,0.00130309,0.00141023,0.00141099,0.00141174,0.00147722,0.00157525,0.00166197,0.00179187,0.00184887,0.00198135,0.00197292,0.00195273,0.00208696,0.00262035,0.00265117,0.00300925,0.00297455,0.00265911,0.0026595,0.00304139,0.00304179,0.0039987,0.0039991,0.0036373,0.00359745,0.00334236,0.00331437,0.003501,0.00354795,0.00413238,0.00427879,0.00445768,0.00453457,0.00422659,0.00409483,0.00377174,0.00355648,0.00358805,0.00360924,0.00369922,0.00378921
ISS_039RF_FMOVIE001_VIMS,10159,1,2007-02-27T12:36:15,203.18,203.18,10.211537,0.0,103.6706,144.77928,76.43975463,1.1114357,0.0,0.00090603,0.00091094,0.00106393,0.00108164,0.00106145,0.0010605,0.00122996,0.00127087,0.00125306,0.00124587,0.00125354,0.00125892,0.00137697,0.00145593,0.00154305,0.00163018,0.00175353,0.00187688,0.00201282,0.00221633,0.00231816,0.0024705,0.00259541,0.00288581,0.00295081,0.00295231,0.00292889,0.00289911,0.00299861,0.00339426,0.00344762,0.00392149,0.00386585,0.00335868,0.00335947,0.00333607,0.00333686,0.00381617,0.00387013,0.00427153,0.00431683,0.00437651,0.00439202,0.003838,0.0036953,0.00366519,0.00365479,0.00384151,0.00392198,0.00376682
ISS_039RF_FMOVIE001_VIMS,10160,1,2007-02-27T12:36:15,203.2,203.2,10.211369,0.0,103.67069,144.78062,76.43975463,1.07860446,0.0,0.00087131,0.00085961,0.00086007,0.00101741,0.00101787,0.00103728,0.00103985,0.00118863,0.0012028,0.00122161,0.00122666,0.00136754,0.0014031,0.00152806,0.00158187,0.0016118,0.0016249,0.00196135,0.0021858,0.00208896,0.00202456,0.00223438,0.00244419,0.0026103,0.00285922,0.00285898,0.00285839,0.00287509,0.00309725,0.0032579,0.00363214,0.00361457,0.00354289,0.00348959,0.00327499,0.00328093,0.00333071,0.00342593,0.00427928,0.00427974,0.00439006,0.00439052,0.00408565,0.00408612,0.00360864,0.00355599,0.00380099,0.00386093,0.0038561,0.00385524
ISS_039RF_FMOVIE001_VIMS,10161,1,2007-02-27T12:36:15,203.22,203.22,10.2112,0.0,103.67078,144.78197,76.43975463,1.05726105,0.0,0.00086709,0.00089471,0.0010039,0.0010032,0.00099344,0.00101092,0.00116482,0.00116525,0.00120344,0.00120387,0.00118823,0.00117765,0.00137597,0.00139839,0.00155159,0.00159021,0.00178256,0.00183097,0.00191511,0.00195141,0.00211635,0.00218728,0.00243846,0.00260606,0.00276059,0.00286376,0.00275368,0.00264359,0.00296961,0.00329006,0.00356871,0.00400591,0.00373745,0.00333456,0.00331802,0.00327887,0.00338029,0.0037847,0.00393455,0.00453267,0.00450095,0.00421198,0.00414831,0.00357178,0.00357221,0.00352822,0.00352865,0.00384346,0.00384389,0.00376593
ISS_039RF_FMOVIE001_VIMS,10162,1,2007-02-27T12:36:15,203.24,203.24,10.211031,0.0,103.67085,144.78331,76.43975463,1.03957605,0.0,0.00083979,0.00085393,0.00086149,0.00087863,0.00086976,0.00083315,0.00090379,0.00118522,0.00118471,0.00117705,0.00119912,0.00139473,0.0013999,0.00139967,0.00140005,0.00157584,0.00157622,0.00197173,0.00201601,0.00196565,0.00195335,0.00216533,0.00221861,0.00265839,0.00284709,0.00284801,0.00284862,0.00282185,0.00280413,0.00329664,0.00362511,0.0037506,0.00382981,0.00357278,0.00331575,0.00331053,0.00330253,0.00360966,0.00407017,0.00415892,0.00436551,0.00428018,0.00408055,0.00398099,0.00358161,0.00358166,0.00357902,0.00360215,0.00380728,0.00380766
ISS_039RF_FMOVIE001_VIMS,10163,1,2007-02-27T12:36:15,203.26,203.26,10.210864,0.0,103.670944,144.78465,76.43975463,1.02813473,0.0,0.00084363,0.00078453,0.00069571,0.00075626,0.00084691,0.00089549,0.00100836,0.00105683,0.00116946,0.00117541,0.00119817,0.00124155,0.001414,0.00142143,0.00148541,0.00159403,0.00180099,0.00180134,0.00199601,0.00199636,0.00198653,0.00198688,0.00237712,0.00242079,0.00286771,0.00291768,0.00287478,0.00286433,0.00299886,0.00305672,0.00337866,0.00351684,0.0035458,0.00356522,0.00325802,0.00306089,0.00332038,0.00357988,0.00391744,0.004255,0.00428663,0.00433391,0.00404774,0.0036183,0.0035229,0.00329981,0.00346321,0.00384399,0.00378564,0.00355116
ISS_039RF_FMOVIE001_VIMS,10164,1,2007-02-27T12:36:15,203.28,203.28,10.210696,0.0,103.67104,144.786,76.43975463,1.04276712,0.0,0.00077953,0.00071323,0.0008154,0.00088368,0.00088832,0.00089296,0.00096139,0.00106378,0.00112481,0.00121611,0.0012221,0.0012354,0.00130096,0.00145325,0.00148921,0.00163156,0.00170121,0.00190117,0.00186682,0.00201652,0.0020356,0.00220329,0.00220379,0.00288114,0.00288164,0.00297012,0.00297062,0.00293101,0.00292705,0.00358074,0.00365381,0.00377907,0.00381076,0.00343725,0.00327746,0.00330613,0.00333549,0.0038285,0.00414615,0.00440553,0.00457862,0.00430778,0.00403695,0.00381631,0.00359568,0.00369405,0.00384137,0.0038247,0.00379945,0.00374124
ISS_039RF_FMOVIE001_VIMS,10165,1,2007-02-27T12:36:15,203.3,203.3,10.210529,0.0,103.671135,144.78732,76.43975463,1.04751973,0.0,0.00089623,0.00089626,0.00089127,0.00100667,0.00105658,0.00106337,0.00106816,0.00107899,0.00108648,0.00116291,0.00123933,0.00133924,0.00148869,0.00148324,0.00147467,0.00158301,0.0018347,0.00189721,0.00204198,0.00204275,0.00206535,0.00218684,0.00267037,0.00267837,0.00274394,0.0027374,0.00267208,0.00267289,0.00334771,0.00334851,0.00391324,0.00391405,0.00364879,0.00362003,0.00339015,0.00336533,0.00358094,0.00363544,0.00405275,0.00401276,0.00423018,0.00432382,0.00407241,0.00390508,0.00387751,0.0038594,0.00390681,0.00395422,0.00391761,0.00388099
ISS_039RF_FMOVIE001_VIMS,10166,1,2007-02-27T12:36:15,203.32,203.32,10.210362,0.0,103.67121,144.78868,76.43975463,1.05220062,0.0,0.00090338,0.0009032,0.0009222,0.00106465,0.00108589,0.00109183,0.00117837,0.00121595,0.00123891,0.00124924,0.0013604,0.00143479,0.00145871,0.00147493,0.00156752,0.00166011,0.00179712,0.00200222,0.00208219,0.00220172,0.00221542,0.00224625,0.00255315,0.00268054,0.00272532,0.00290187,0.00285383,0.00265909,0.00275097,0.0035711,0.00360327,0.00388595,0.0038868,0.00336194,0.00336279,0.00311374,0.00311459,0.00394599,0.00403912,0.00434155,0.00437591,0.00438889,0.00439405,0.0038622,0.00363474,0.00379279,0.00386101,0.00389708,0.00392141,0.00375477
ISS_039RF_FMOVIE001_VIMS,10167,1,2007-02-27T12:36:15,203.34,203.34,10.210196,0.0,103.671295,144.79002,76.43975463,1.02247381,0.0,0.00084656,0.00079543,0.00079665,0.00080385,0.00080574,0.00096659,0.00098335,0.00098793,0.00098999,0.00112888,0.00116451,0.00133206,0.00140456,0.00140616,0.00140754,0.00162293,0.00176692,0.00184695,0.00192697,0.00196311,0.00199924,0.00216134,0.00240388,0.00258893,0.0028385,0.00278338,0.00268052,0.00279922,0.00307456,0.00316982,0.00354719,0.00354539,0.0035345,0.00346901,0.00286984,0.00293742,0.00353582,0.00353704,0.00411283,0.00411406,0.00432888,0.00433011,0.00390513,0.00397025,0.00369562,0.00361596,0.0037716,0.00381142,0.00380712,0.00380597
ISS_039RF_FMOVIE001_VIMS,10168,1,2007-02-27T12:36:15,203.36,203.36,10.210031,0.0,103.67139,144.79135,76.43975463,1.02977287,0.0,0.00074065,0.00077439,0.00107007,0.00107106,0.00107847,0.00107947,0.00107549,0.00107403,0.00125031,0.00127119,0.00123863,0.0012359,0.00141393,0.00145918,0.00160065,0.00166185,0.00192944,0.0020447,0.00206605,0.00208061,0.00219512,0.00227178,0.0026032,0.00293463,0.00295591,0.00297719,0.0029364,0.00294135,0.00323773,0.00368181,0.00367564,0.00365992,0.00359165,0.00343103,0.00341858,0.0033658,0.00347733,0.00392044,0.00396673,0.00437544,0.00437644,0.00442815,0.00442915,0.00365942,0.00366041,0.0036834,0.00386357,0.0039302,0.00393849,0.00393803
ISS_039RF_FMOVIE001_VIMS,10169,1,2007-02-27T12:36:15,203.38,203.38,10.209863,0.0,103.67147,144.7927,76.43975463,1.01544641,0.0,0.0007531,0.00089124,0.00092587,0.0010617,0.00106456,0.00108313,0.00110042,0.00124884,0.00124974,0.00123324,0.0012526,0.00144957,0.00147225,0.00160495,0.00162049,0.00161354,0.00161248,0.00193678,0.00201854,0.0020152,0.00201428,0.00233978,0.00247979,0.00262175,0.0027167,0.00272194,0.00272574,0.00283246,0.00297665,0.0033816,0.0036367,0.00362002,0.00359454,0.00340308,0.00311543,0.00319662,0.00338486,0.00353511,0.00413344,0.00422645,0.00459579,0.00452846,0.00391533,0.00388616,0.0036164,0.0036173,0.00365557,0.00373404,0.0035969,0.0035978
ISS_039RF_FMOVIE001_VIMS,10170,1,2007-02-27T12:36:15,203.4,203.4,10.209697,0.0,103.671555,144.79405,76.43975463,0.99970846,0.0,0.00072788,0.00077809,0.0008941,0.00089406,0.00089283,0.00093087,0.00108047,0.00108087,0.00107764,0.00109461,0.00124044,0.00124129,0.00147887,0.0014862,0.00162941,0.00163026,0.00182206,0.00184413,0.00191288,0.00192128,0.00200152,0.00202222,0.00255555,0.00268952,0.00282967,0.00289022,0.00288685,0.0028859,0.00315416,0.00333329,0.00347944,0.00389292,0.00361673,0.00334054,0.00328478,0.00320072,0.00345428,0.0038342,0.00397593,0.0043055,0.00431212,0.00432645,0.00419031,0.00364316,0.00364689,0.00365926,0.00368149,0.00387469,0.00387643,0.00386625
ISS_039RF_FMOVIE001_VIMS,10171,1,2007-02-27T12:36:15,203.42,203.42,10.209531,0.0,103.67163,144.79538,76.43975463,0.99200534,0.0,0.00081681,0.00072611,0.00079983,0.00090999,0.0009625,0.00108392,0.00108689,0.00109269,0.00112563,0.00125492,0.00126061,0.0012809,0.00130206,0.00148577,0.00151619,0.00185235,0.00185318,0.00189542,0.00189625,0.00189185,0.00189268,0.00225794,0.00229927,0.00287932,0.00294451,0.00274562,0.00269652,0.00286374,0.00293588,0.00343782,0.00365342,0.00351927,0.00343011,0.00316432,0.00296545,0.00317723,0.003389,0.00365067,0.00391234,0.00405941,0.00427959,0.00411998,0.00388014,0.003733,0.00338856,0.00354134,0.00389671,0.00384975,0.00365942,0.00365023
ISS_039RF_FMOVIE001_VIMS,10172,1,2007-02-27T12:36:15,203.44,203.44,10.209366,0.0,103.67172,144.79672,76.43975463,0.99018704,0.0,0.000725,0.0008043,0.0008836,0.00097753,0.00107146,0.00107575,0.00108179,0.00114446,0.00123806,0.0012409,0.00124643,0.00131008,0.0014575,0.00146383,0.00148668,0.00151446,0.00163324,0.00168946,0.00197698,0.0019778,0.00224943,0.00225025,0.00267624,0.00267705,0.00286593,0.00288764,0.00285405,0.00285104,0.00305244,0.0031034,0.00367501,0.00381852,0.00349818,0.00336135,0.00322008,0.00315153,0.00359766,0.003901,0.0040557,0.00415911,0.00428299,0.00440687,0.0039009,0.00339493,0.00349198,0.00363716,0.0037164,0.0039002,0.00383119,0.00366908
ISS_039RF_FMOVIE001_VIMS,10173,1,2007-02-27T12:36:15,203.46,203.46,10.209201,0.0,103.67181,144.79808,76.43975463,0.99330053,0.0,0.00084351,0.00089326,0.00089304,0.00089317,0.00100355,0.0010774,0.00116883,0.00126027,0.00125038,0.00124049,0.00123848,0.00123507,0.00130164,0.00145588,0.00146224,0.00147602,0.00155977,0.00189235,0.00192112,0.00202627,0.00205209,0.00227811,0.00232549,0.0027455,0.0027463,0.00268202,0.00268282,0.00291333,0.00291413,0.00359519,0.00367158,0.00343131,0.00340533,0.00319309,0.00314063,0.00329447,0.00336085,0.00395881,0.00433676,0.00436597,0.00438571,0.00410448,0.00391725,0.00377863,0.00364,0.00376313,0.00388627,0.00387841,0.00386621,0.00387813
ISS_039RF_FMOVIE001_VIMS,10174,1,2007-02-27T12:36:15,203.48,203.48,10.209036,0.0,103.67188,144.79941,76.43975463,1.00218,0.0,0.00074278,0.00084277,0.0008883,0.00091329,0.00092308,0.00102285,0.00108965,0.00118522,0.00124922,0.00123057,0.00121193,0.00134007,0.00146822,0.001535,0.00163475,0.00164132,0.00165076,0.00176669,0.00203606,0.00209939,0.00224603,0.00233313,0.00267735,0.00269941,0.00289121,0.00287483,0.00272072,0.00272156,0.00329486,0.0032957,0.00392473,0.00392557,0.00364258,0.00361189,0.00324562,0.00320568,0.00354165,0.00362628,0.00404608,0.00416858,0.00436192,0.00438003,0.00381804,0.00357767,0.00374712,0.00386036,0.00389543,0.00391908,0.0038682,0.00381732
