Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Radial Res,Mean Angular Res,Mean Phase,Mean Emission,Incidence,Normal EW Mean,Normal EW Std,Normal EW139650 Mean,Normal EW139655 Mean,Normal EW139660 Mean,Normal EW139665 Mean,Normal EW139670 Mean,Normal EW139675 Mean,Normal EW139680 Mean,Normal EW139685 Mean,Normal EW139690 Mean,Normal EW139695 Mean,Normal EW139700 Mean,Normal EW139705 Mean,Normal EW139710 Mean,Normal EW139715 Mean,Normal EW139720 Mean,Normal EW139725 Mean,Normal EW139730 Mean,Normal EW139735 Mean,Normal EW139740 Mean,Normal EW139745 Mean,Normal EW139750 Mean,Normal EW139755 Mean,Normal EW139760 Mean,Normal EW139765 Mean,Normal EW139770 Mean,Normal EW139775 Mean,Normal EW139780 Mean,Normal EW139785 Mean,Normal EW139790 Mean,Normal EW139795 Mean,Normal EW139800 Mean,Normal EW139805 Mean,Normal EW139810 Mean,Normal EW139815 Mean,Normal EW139820 Mean,Normal EW139825 Mean,Normal EW139830 Mean,Normal EW139835 Mean,Normal EW139840 Mean,Normal EW139845 Mean,Normal EW139850 Mean,Normal EW139855 Mean,Normal EW139860 Mean,Normal EW139865 Mean,Normal EW139870 Mean,Normal EW139875 Mean,Normal EW139880 Mean,Normal EW139885 Mean,Normal EW139890 Mean,Normal EW139895 Mean,Normal EW139900 Mean,Normal EW139905 Mean,Normal EW139910 Mean,Normal EW139915 Mean,Normal EW139920 Mean,Normal EW139925 Mean,Normal EW139930 Mean,Normal EW139935 Mean,Normal EW139940 Mean,Normal EW139945 Mean,Normal EW139950 Mean,Normal EW139955 Mean,Normal EW139960 Mean,Normal EW139965 Mean,Normal EW139970 Mean,Normal EW139975 Mean,Normal EW139980 Mean,Normal EW139985 Mean,Normal EW139990 Mean,Normal EW139995 Mean,Normal EW140000 Mean,Normal EW140005 Mean,Normal EW140010 Mean,Normal EW140015 Mean,Normal EW140020 Mean,Normal EW140025 Mean,Normal EW140030 Mean,Normal EW140035 Mean,Normal EW140040 Mean,Normal EW140045 Mean,Normal EW140050 Mean,Normal EW140055 Mean,Normal EW140060 Mean,Normal EW140065 Mean,Normal EW140070 Mean,Normal EW140075 Mean,Normal EW140080 Mean,Normal EW140085 Mean,Normal EW140090 Mean,Normal EW140095 Mean,Normal EW140100 Mean,Normal EW140105 Mean,Normal EW140110 Mean,Normal EW140115 Mean,Normal EW140120 Mean,Normal EW140125 Mean,Normal EW140130 Mean
ISS_006RI_LPHRLFMOV001_PRIME,8680,1,2005-04-13T12:46:56,173.6,173.6,6.3641353,0.0,33.677013,83.34296,67.9820476,0.4980834,0.0,6.59e-06,8.79e-06,1.998e-05,1.773e-05,2.302e-05,2.71e-05,1.773e-05,2.033e-05,1.903e-05,1.793e-05,1.747e-05,2.06e-05,1.792e-05,2.198e-05,2.667e-05,2.651e-05,2.107e-05,2.466e-05,3.089e-05,3.675e-05,2.583e-05,3.543e-05,3.243e-05,4.817e-05,8.596e-05,6.81e-05,7.362e-05,7.583e-05,7.608e-05,7.703e-05,7.906e-05,8.173e-05,8.294e-05,8.12e-05,7.485e-05,8.573e-05,8.943e-05,9.458e-05,0.00012853,0.00014386,0.00014334,0.00013848,0.00013232,0.00013929,0.00013425,0.00015511,0.0001715,0.00017517,0.00018066,0.00019138,0.00021363,0.00023346,0.00023871,0.0002415,0.00026553,0.00028177,0.00028264,0.00028204,0.0002929,0.00028795,0.00029295,0.00034362,0.00034456,0.0003435,0.00040376,0.00049554,0.00050265,0.00056404,0.00055649,0.00055034,0.00055816,0.00056787,0.00056622,0.00056463,0.00058938,0.00069128,0.0008362,0.00096529,0.00109481,0.00117027,0.00111558,0.00105278,0.00100382,0.00096052,0.00090893,0.00073087,0.00069757,0.00068956,0.00070441,0.00075323,0.00086702,0.00098657,0.00114414,0.00134555,0.00145239,0.00153648,0.00177471
ISS_006RI_LPHRLFMOV001_PRIME,8681,1,2005-04-13T12:46:56,173.62,173.62,6.364254,0.0,33.676872,83.34265,67.9820476,0.4992096,0.0,2.12e-06,1.374e-05,1.909e-05,1.571e-05,1.083e-05,5.69e-06,1.382e-05,1.821e-05,1.834e-05,1.652e-05,1.301e-05,1.397e-05,1.595e-05,2.016e-05,2.629e-05,3.903e-05,3.108e-05,2.757e-05,2.4e-05,1.959e-05,2.769e-05,2.927e-05,3.046e-05,3.662e-05,7.168e-05,7.099e-05,7.322e-05,7.483e-05,7.655e-05,7.773e-05,7.602e-05,8.206e-05,8.597e-05,7.571e-05,7.766e-05,7.684e-05,7.864e-05,8.71e-05,0.00012752,0.00012928,0.00013099,0.00013157,0.00012459,0.00014545,0.00013702,0.00015215,0.00018124,0.00018964,0.00018208,0.00018247,0.00019671,0.00022809,0.0002377,0.00023839,0.00026252,0.00029004,0.0002886,0.0002896,0.0002892,0.00029088,0.00029864,0.00034322,0.00034417,0.00034568,0.0003917,0.00049648,0.00050317,0.00054995,0.00059718,0.00064116,0.00063686,0.00058597,0.00057823,0.00059313,0.0006312,0.00080442,0.00094835,0.00104492,0.00110736,0.00111474,0.0010501,0.00103623,0.00100906,0.00097988,0.00092703,0.00077207,0.00070342,0.00067663,0.00068432,0.00074417,0.000829,0.00097446,0.00117733,0.00133456,0.00143025,0.001478,0.00166551
ISS_006RI_LPHRLFMOV001_PRIME,8682,1,2005-04-13T12:46:56,173.64,173.64,6.36443,0.0,33.676723,83.34235,67.9820476,0.50062936,0.0,1.98e-05,1.781e-05,9.78e-06,4.31e-06,4.98e-06,2.018e-05,2.283e-05,1.911e-05,1.726e-05,1.866e-05,1.444e-05,1.738e-05,2.957e-05,3.497e-05,1.67e-05,1.822e-05,2.218e-05,2.606e-05,3.092e-05,4.448e-05,3.246e-05,2.987e-05,3.1e-05,3.283e-05,6.426e-05,7.08e-05,7.433e-05,8.5e-05,6.428e-05,7.149e-05,7.718e-05,7.945e-05,7.872e-05,9.354e-05,8.691e-05,8.51e-05,8.382e-05,7.934e-05,0.00013291,0.00013182,0.00012969,0.00013098,0.0001467,0.0001419,0.00013745,0.00014838,0.00017878,0.00017781,0.00017764,0.00018008,0.00019534,0.00024171,0.00023221,0.00023427,0.00025305,0.00029419,0.00029488,0.00028729,0.0003096,0.00033742,0.00035188,0.00032509,0.0003369,0.00034839,0.00036188,0.00039627,0.00043686,0.00051819,0.00058917,0.00064389,0.00056754,0.00056918,0.00057331,0.00058663,0.0006255,0.00077668,0.00089347,0.00100606,0.00111322,0.00111359,0.00104258,0.00101628,0.00100364,0.00098728,0.00090596,0.00078829,0.00072446,0.00068439,0.00069955,0.00075492,0.00086116,0.00099012,0.00113538,0.00131917,0.0014203,0.00151376,0.00165735
ISS_006RI_LPHRLFMOV001_PRIME,8683,1,2005-04-13T12:46:56,173.66,173.66,6.364662,0.0,33.676582,83.34204,67.9820476,0.49867569,0.0,9.85e-06,6.96e-06,7.76e-06,1.269e-05,2.167e-05,1.314e-05,1.341e-05,1.65e-05,1.948e-05,1.884e-05,2.346e-05,2.132e-05,2.55e-05,2.508e-05,2.717e-05,2.398e-05,2.588e-05,2.694e-05,2.043e-05,2.434e-05,2.844e-05,2.947e-05,2.866e-05,3.093e-05,6.481e-05,6.621e-05,7.014e-05,8.432e-05,8.87e-05,7.875e-05,7.231e-05,7.378e-05,8.766e-05,6.935e-05,7.676e-05,8.045e-05,7.737e-05,8.262e-05,0.00013753,0.00014024,0.00012921,0.00012917,0.00014179,0.00013559,0.00015159,0.00017767,0.00017878,0.00018807,0.00021106,0.00022797,0.00023332,0.00023796,0.00024481,0.00024261,0.0002493,0.00029588,0.00029503,0.00029625,0.0003223,0.00033987,0.00033995,0.00034996,0.00034835,0.00033993,0.00033024,0.00040251,0.00043252,0.00049895,0.00058179,0.00060374,0.0005713,0.00056232,0.00056714,0.00061327,0.00062165,0.00076528,0.00088767,0.00100108,0.00110885,0.0010968,0.00106054,0.0010387,0.00103631,0.00099315,0.00089672,0.00081269,0.00076135,0.00077258,0.00074497,0.00079445,0.00086069,0.00094791,0.00112463,0.00130722,0.00140835,0.00150888,0.00161775
ISS_006RI_LPHRLFMOV001_PRIME,8684,1,2005-04-13T12:46:56,173.68,173.68,6.364952,0.0,33.67644,83.34173,67.9820476,0.49775706,0.0,9.98e-06,9.89e-06,1.044e-05,1.083e-05,8.18e-06,1.721e-05,2.187e-05,2.069e-05,1.228e-05,1.946e-05,1.582e-05,1.92e-05,2.379e-05,2.17e-05,2.718e-05,3.08e-05,3.382e-05,3.23e-05,2.813e-05,4.211e-05,3.875e-05,2.841e-05,2.064e-05,3.49e-05,6.549e-05,7.209e-05,6.231e-05,6.179e-05,8.681e-05,8.482e-05,8.377e-05,8.588e-05,8.114e-05,7.548e-05,7.994e-05,8.594e-05,8.64e-05,8.21e-05,0.00010884,0.00012779,0.00012999,0.00013677,0.000139,0.00013742,0.00015993,0.00018001,0.00017129,0.00016828,0.00018996,0.00022818,0.00024365,0.00023404,0.00023069,0.00023484,0.00024814,0.00028693,0.00027211,0.00028997,0.00031811,0.00034443,0.00034566,0.00034933,0.00034549,0.00033896,0.00035264,0.00037913,0.00041643,0.00047936,0.00055499,0.00055051,0.0005465,0.00054614,0.00056123,0.00062772,0.00068045,0.00079122,0.00091809,0.00104936,0.00116656,0.00111167,0.00107078,0.0010392,0.00102152,0.00093469,0.00087229,0.00081392,0.00076153,0.00077305,0.00074238,0.00081105,0.00089712,0.00098898,0.00115773,0.00127147,0.00138219,0.00151483,0.00167392
ISS_006RI_LPHRLFMOV001_PRIME,8685,1,2005-04-13T12:46:56,173.7,173.7,6.3652987,0.0,33.676296,83.34144,67.9820476,0.49883587,0.0,1.074e-05,8.42e-06,7.23e-06,8.8e-06,1.004e-05,3.5e-06,6.79e-06,1.666e-05,2.298e-05,1.483e-05,2.064e-05,2.364e-05,2.025e-05,2.728e-05,2.427e-05,2.838e-05,4.831e-05,7.312e-05,7.034e-05,6.085e-05,6.329e-05,7.679e-05,8.048e-05,7.552e-05,7.61e-05,7.583e-05,7.133e-05,9.653e-05,8.72e-05,8.257e-05,8.209e-05,7.995e-05,9.052e-05,8.474e-05,7.623e-05,6.744e-05,8.289e-05,9.369e-05,0.00011877,0.00014123,0.00014156,0.00013712,0.00013342,0.00014039,0.00015545,0.000177,0.00017703,0.00017827,0.00019311,0.00023352,0.00023069,0.00023072,0.00023139,0.00023365,0.00023921,0.00028441,0.00029264,0.00028764,0.00027817,0.00034308,0.00033848,0.0003381,0.00034419,0.00034802,0.00033695,0.00041038,0.00045812,0.00048919,0.0005565,0.00055606,0.00056102,0.00055939,0.00054756,0.00063573,0.00066974,0.00075333,0.00089018,0.00104339,0.00114988,0.00113744,0.00109586,0.00103144,0.00098564,0.0009283,0.00088269,0.00081816,0.0006851,0.0007463,0.00074195,0.00078841,0.00088022,0.00104171,0.00116815,0.0012727,0.00136542,0.00146817,0.00171089
ISS_006RI_LPHRLFMOV001_PRIME,8686,1,2005-04-13T12:46:56,173.72,173.72,6.3657045,0.0,33.676155,83.341125,67.9820476,0.50211177,0.0,9.12e-06,7.97e-06,7.71e-06,9.36e-06,1.194e-05,1.465e-05,1.792e-05,2.126e-05,2.04e-05,1.885e-05,1.614e-05,1.441e-05,2.021e-05,2.299e-05,4.953e-05,6.775e-05,6.954e-05,7.376e-05,7.121e-05,6.665e-05,6.313e-05,6.438e-05,6.509e-05,7.473e-05,7.307e-05,6.47e-05,6.748e-05,6.593e-05,6.739e-05,6.796e-05,6.536e-05,7.946e-05,8.875e-05,7.922e-05,8.215e-05,7.97e-05,8.099e-05,8.51e-05,0.00010153,0.00013295,0.00012672,0.00013578,0.00014415,0.00014653,0.00013161,0.00016026,0.00017596,0.0001831,0.00018926,0.0002209,0.00023062,0.00023839,0.00024512,0.00025239,0.00023494,0.00026594,0.00027588,0.00027537,0.00028604,0.00032967,0.00033413,0.0003369,0.00033855,0.00034285,0.00034373,0.00039747,0.00046247,0.00050835,0.0005679,0.00055845,0.00052549,0.00049115,0.00057209,0.00060834,0.00066028,0.00073806,0.0008496,0.0010242,0.00112335,0.00113129,0.00108711,0.00104797,0.00099057,0.00094551,0.00087136,0.00078747,0.00068302,0.0007245,0.00077447,0.00082384,0.00086294,0.00105271,0.00114092,0.00124149,0.00134956,0.00143423,0.00174903
ISS_006RI_LPHRLFMOV001_PRIME,8687,1,2005-04-13T12:46:24,173.74,173.74,6.365639,0.0,33.684505,83.34495,67.9820476,0.51163391,0.0,1.296e-05,1.008e-05,1.407e-05,1.855e-05,2.235e-05,1.873e-05,1.278e-05,1.43e-05,1.852e-05,2.339e-05,3.064e-05,2.782e-05,2.375e-05,2.075e-05,2.344e-05,2.824e-05,2.659e-05,2.438e-05,2.625e-05,3.965e-05,3.959e-05,3.505e-05,2.826e-05,2.798e-05,6.97e-05,7.687e-05,6.712e-05,7.395e-05,8.931e-05,8.174e-05,8.396e-05,8.649e-05,8.017e-05,8.195e-05,0.00011647,0.00013974,0.00014018,0.00013668,0.00013788,0.00013922,0.00013995,0.00014015,0.00014447,0.00013675,0.00015556,0.00018742,0.00017537,0.00017543,0.00020835,0.00023127,0.00023361,0.00024121,0.00023523,0.0002358,0.00024898,0.00028725,0.00028778,0.00028717,0.00031051,0.00034582,0.00033403,0.00034374,0.00035012,0.00035264,0.00034968,0.0004649,0.00048769,0.00050134,0.00050577,0.00049302,0.00054862,0.00059581,0.00062309,0.00062145,0.00063347,0.00080519,0.00093513,0.00101354,0.00110115,0.00109798,0.00109001,0.00106283,0.00102394,0.00097004,0.00084069,0.00076693,0.00072869,0.00069483,0.00075046,0.00087809,0.00097901,0.00105542,0.00111871,0.00125008,0.00134039,0.00147183,0.00166078
ISS_006RI_LPHRLFMOV001_PRIME,8688,1,2005-04-13T12:46:24,173.76,173.76,6.3654695,0.0,33.68436,83.34465,67.9820476,0.50873186,0.0,1.315e-05,2.038e-05,1.267e-05,5.64e-06,2.006e-05,1.967e-05,2.556e-05,2.543e-05,1.951e-05,1.905e-05,2.028e-05,2.326e-05,2.479e-05,2.022e-05,6.019e-05,6.256e-05,6.76e-05,7.35e-05,7.201e-05,8.141e-05,7.135e-05,6.823e-05,7.825e-05,8.169e-05,7.752e-05,6.863e-05,6.407e-05,7.355e-05,7.458e-05,7.781e-05,8.15e-05,8.492e-05,9.106e-05,7.723e-05,0.00010146,0.00012958,0.00013135,0.00013475,0.00013096,0.00012769,0.0001267,0.0001399,0.00013876,0.00014145,0.00015638,0.00017978,0.00018703,0.00018628,0.00021584,0.00024489,0.00024096,0.00024001,0.00023878,0.00024128,0.00024983,0.00028085,0.00028694,0.00029553,0.00030334,0.00033632,0.00035056,0.00034858,0.00035604,0.00036671,0.00035044,0.00046415,0.0004803,0.00048863,0.00050267,0.00051881,0.0005434,0.00058947,0.00063304,0.00064304,0.00062819,0.00079218,0.00094676,0.00105428,0.0010951,0.00111588,0.0011189,0.00110512,0.00105873,0.00091779,0.00083308,0.00077293,0.00073164,0.00067724,0.00073446,0.00087419,0.00098667,0.00105387,0.00113993,0.00122278,0.00128086,0.00137714,0.00167132
ISS_006RI_LPHRLFMOV001_PRIME,8689,1,2005-04-13T12:46:24,173.78,173.78,6.365356,0.0,33.684216,83.34434,67.9820476,0.50393046,0.0,1.594e-05,1.106e-05,8.87e-06,1.249e-05,2.03e-05,1.827e-05,1.947e-05,2.266e-05,2.864e-05,2.061e-05,2.526e-05,2.466e-05,2.065e-05,1.941e-05,5.158e-05,6.359e-05,6.457e-05,6.066e-05,6.29e-05,6.072e-05,6.318e-05,6.743e-05,7.026e-05,6.145e-05,7.259e-05,7.76e-05,7.059e-05,7.223e-05,7.367e-05,7.922e-05,8.333e-05,7.898e-05,7.889e-05,7.826e-05,9.736e-05,0.0001265,0.00012767,0.00013017,0.00013081,0.00013088,0.00013087,0.00014942,0.00013827,0.00013839,0.00014605,0.00016595,0.00017734,0.00018202,0.00019731,0.00022824,0.00023402,0.00022913,0.0002293,0.00023162,0.0002353,0.00029038,0.00029908,0.00029785,0.0002994,0.00034503,0.00034062,0.00034267,0.00034524,0.00034617,0.00034925,0.00041403,0.00047015,0.00051106,0.00050494,0.0005087,0.00053599,0.00057667,0.00063099,0.00064023,0.00063094,0.00077152,0.0009423,0.00105664,0.00108571,0.00110379,0.00111114,0.001108,0.00106665,0.0009428,0.00085329,0.00079139,0.00073787,0.00067629,0.00078948,0.00087441,0.00095284,0.00104842,0.00111967,0.00115255,0.00122971,0.00140077,0.00166989
ISS_006RI_LPHRLFMOV001_PRIME,8690,1,2005-04-13T12:46:24,173.8,173.8,6.365301,0.0,33.684067,83.34403,67.9820476,0.50474118,0.0,1.38e-05,1.159e-05,1.399e-05,1.742e-05,1.397e-05,7.22e-06,1.019e-05,1.773e-05,8.97e-06,1.005e-05,1.651e-05,2.421e-05,2.812e-05,2.741e-05,4.946e-05,6.157e-05,6.23e-05,5.679e-05,6.28e-05,6.179e-05,6.612e-05,7.889e-05,7.023e-05,7.527e-05,7.221e-05,6.883e-05,7.262e-05,7.266e-05,8.123e-05,8.446e-05,8.319e-05,7.991e-05,8.027e-05,8.037e-05,9.435e-05,0.00012706,0.00012733,0.00012556,0.00013154,0.0001411,0.00013926,0.0001345,0.00013044,0.00013139,0.00013914,0.00016801,0.00018027,0.00018429,0.00019956,0.00023269,0.00023715,0.0002417,0.00023809,0.00023036,0.00024368,0.00028087,0.00028782,0.00028453,0.00028274,0.00034456,0.00034202,0.00034386,0.00034702,0.00035282,0.00034386,0.00041462,0.00047139,0.00049225,0.00050213,0.00049832,0.00052759,0.00057072,0.00062237,0.0006357,0.00063247,0.00074517,0.00092688,0.00101641,0.00109796,0.00111271,0.00108412,0.00103094,0.00102682,0.00094952,0.00083908,0.00072121,0.00070388,0.00069085,0.00077855,0.00086529,0.0009851,0.00114244,0.00115277,0.00117578,0.00122135,0.00132193,0.00168885
ISS_006RI_LPHRLFMOV001_PRIME,8691,1,2005-04-13T12:46:24,173.82,173.82,6.3653026,0.0,33.683918,83.34372,67.9820476,0.50871883,0.0,1.164e-05,1.141e-05,1.365e-05,1.889e-05,1.843e-05,2.418e-05,2.827e-05,1.89e-05,2.168e-05,2.178e-05,2.104e-05,1.998e-05,2.078e-05,1.997e-05,4.044e-05,5.615e-05,6.087e-05,5.676e-05,6.38e-05,7.286e-05,7.651e-05,6.629e-05,7.758e-05,7.123e-05,6.864e-05,7.29e-05,7.544e-05,8.087e-05,7.625e-05,7.324e-05,8.509e-05,8.029e-05,8.075e-05,8.39e-05,8.733e-05,0.00012509,0.00013666,0.00014061,0.00013747,0.00012834,0.00013053,0.00013414,0.00014231,0.00014808,0.00014405,0.00018742,0.00018343,0.00017657,0.00018183,0.00023142,0.00024421,0.00024006,0.00023472,0.00024274,0.00023394,0.00027258,0.00029066,0.00029523,0.00031556,0.00033638,0.00034197,0.00034353,0.00034535,0.00034583,0.00034478,0.00039541,0.0004579,0.00050291,0.00049587,0.00050429,0.00052784,0.00057396,0.00062395,0.00062182,0.00062687,0.00068936,0.000917,0.00103286,0.00113046,0.00115021,0.00111005,0.00104643,0.00105601,0.00097792,0.00087135,0.00074774,0.00070708,0.00069822,0.00073976,0.00082522,0.00098506,0.00110265,0.00110259,0.00119472,0.00135738,0.00145362,0.00174393
ISS_006RI_LPHRLFMOV001_PRIME,8692,1,2005-04-13T12:46:24,173.84,173.84,6.365361,0.0,33.683773,83.34341,67.9820476,0.50692235,0.0,7.66e-06,7.04e-06,9.43e-06,1.959e-05,1.836e-05,1.246e-05,8.05e-06,1.546e-05,1.985e-05,1.998e-05,1.855e-05,1.784e-05,2.123e-05,1.899e-05,3.766e-05,6.694e-05,6.669e-05,6.157e-05,6.423e-05,7.007e-05,6.022e-05,6.875e-05,7.049e-05,7.158e-05,7.511e-05,8.657e-05,7.058e-05,7.422e-05,7.657e-05,7.667e-05,7.763e-05,7.953e-05,8.205e-05,8.354e-05,8.102e-05,0.00012868,0.00012728,0.00012945,0.00013262,0.00012911,0.000143,0.00014412,0.00014035,0.00013223,0.00013987,0.00016624,0.00017175,0.00017168,0.00017575,0.00022643,0.00023372,0.0002324,0.00023053,0.00023927,0.00024185,0.00026227,0.00028233,0.00028337,0.0002826,0.00032727,0.00033988,0.00033281,0.00034416,0.0003451,0.00034734,0.0003784,0.00044854,0.00050469,0.00050998,0.00050011,0.00050287,0.00055868,0.00062135,0.00062641,0.00062498,0.000655,0.0009338,0.00101263,0.00108262,0.00110961,0.00111618,0.00104426,0.00095403,0.00089115,0.00084196,0.00079087,0.00064006,0.00069539,0.00080263,0.00094076,0.00099392,0.00104795,0.00109518,0.00117559,0.00133596,0.00143164,0.00168876
ISS_006RI_LPHRLFMOV001_PRIME,8693,1,2005-04-13T12:46:24,173.86,173.86,6.3654766,0.0,33.683624,83.34311,67.9820476,0.50768749,0.0,7.9e-07,2.76e-06,1.438e-05,1.922e-05,1.712e-05,1.231e-05,6.29e-06,2.218e-05,1.746e-05,1.656e-05,1.78e-05,1.357e-05,1.452e-05,1.65e-05,3.194e-05,6.512e-05,7.992e-05,7.263e-05,6.768e-05,6.463e-05,5.909e-05,6.688e-05,6.836e-05,6.95e-05,7.047e-05,6.329e-05,7.062e-05,7.357e-05,7.514e-05,7.697e-05,7.814e-05,7.675e-05,8.13e-05,8.775e-05,7.609e-05,0.00011735,0.000131,0.0001315,0.00012734,0.00013767,0.00013073,0.00013131,0.000133,0.0001249,0.00014375,0.00016223,0.0001754,0.00018151,0.0001899,0.00022295,0.00023224,0.00023379,0.00024052,0.00022985,0.00023345,0.00025728,0.00029053,0.00028878,0.00028977,0.00031941,0.00034052,0.00034388,0.00034336,0.00034429,0.0003458,0.00037257,0.0004445,0.00044545,0.00045116,0.00045967,0.00047529,0.0005163,0.00061605,0.00069442,0.00077057,0.00086144,0.00117715,0.00117631,0.0011478,0.0011065,0.00111313,0.00097858,0.00091867,0.0008817,0.0008656,0.00080687,0.00067955,0.00067865,0.00077055,0.00092279,0.00097689,0.00102008,0.00108201,0.00115762,0.00133437,0.00148806,0.00165213
ISS_006RI_LPHRLFMOV001_PRIME,8694,1,2005-04-13T12:46:24,173.88,173.88,6.365649,0.0,33.683483,83.342804,67.9820476,0.51159365,0.0,2.049e-05,1.888e-05,1.718e-05,1.012e-05,3.37e-06,2.24e-06,1.921e-05,2.166e-05,1.962e-05,1.868e-05,1.821e-05,2.324e-05,2.009e-05,2.668e-05,4.023e-05,5.468e-05,5.622e-05,5.991e-05,6.396e-05,6.798e-05,8.377e-05,7.098e-05,6.823e-05,6.807e-05,6.949e-05,7.199e-05,6.532e-05,7.196e-05,8.651e-05,6.308e-05,6.958e-05,7.528e-05,7.822e-05,7.594e-05,9.229e-05,0.00012138,0.00013364,0.00013273,0.00013046,0.00014809,0.00013676,0.00012794,0.000128,0.00014535,0.00014055,0.00015641,0.00017426,0.0001774,0.0001766,0.00020594,0.00022803,0.00023281,0.00023917,0.00024428,0.00024123,0.00026868,0.00034471,0.00034354,0.00033658,0.00033311,0.0003342,0.00035034,0.00037038,0.00038323,0.00039535,0.00040714,0.00044422,0.00044407,0.00045521,0.00047041,0.00048474,0.0005041,0.00059151,0.00067524,0.00075666,0.0008527,0.00109956,0.00112429,0.00109445,0.0011115,0.0011118,0.00100815,0.00095284,0.00090939,0.00087056,0.00081637,0.0007086,0.00067065,0.00074042,0.0009389,0.00103693,0.00105371,0.00107562,0.00119415,0.00130502,0.00146654,0.00166879
ISS_006RI_LPHRLFMOV001_PRIME,8695,1,2005-04-13T12:46:24,173.9,173.9,6.365877,0.0,33.683342,83.34249,67.9820476,0.51488086,0.0,4e-08,8.74e-06,5.84e-06,6.5e-06,1.041e-05,2.053e-05,1.294e-05,1.225e-05,1.484e-05,1.849e-05,1.751e-05,1.308e-05,1.799e-05,2.132e-05,1.96e-05,6.562e-05,6.271e-05,6.369e-05,6.519e-05,5.821e-05,6.197e-05,6.609e-05,6.793e-05,6.668e-05,6.903e-05,7.517e-05,6.819e-05,6e-05,5.964e-05,8.465e-05,7.737e-05,7.146e-05,7.076e-05,8.625e-05,7.007e-05,0.00010506,0.00012914,0.00012445,0.00013048,0.00013905,0.00012559,0.00013635,0.00017411,0.00017658,0.00017412,0.00017342,0.00017614,0.00017724,0.00018559,0.00020597,0.00022576,0.00023173,0.000236,0.0002432,0.0002421,0.00025463,0.00033438,0.00031869,0.00034189,0.00035351,0.00033828,0.00033826,0.00038241,0.0003978,0.00038945,0.0003776,0.00044341,0.00044655,0.00045071,0.00045096,0.00048929,0.00048486,0.00054409,0.00063934,0.00077895,0.00089489,0.00104966,0.00110722,0.00110278,0.00110695,0.00104067,0.00099484,0.00095859,0.00091373,0.00080269,0.0007511,0.00068804,0.0006841,0.00083149,0.00091303,0.00100158,0.00105205,0.00105977,0.0011829,0.00134548,0.00145761,0.00160543
ISS_006RI_LPHRLFMOV001_PRIME,8696,1,2005-04-13T12:46:24,173.92,173.92,6.366162,0.0,33.683197,83.342186,67.9820476,0.51273033,0.0,2.082e-05,9.21e-06,8.17e-06,8.64e-06,8.99e-06,6.33e-06,1.445e-05,1.953e-05,2.013e-05,1.039e-05,1.756e-05,1.39e-05,2.024e-05,2.052e-05,2.692e-05,5.549e-05,6.861e-05,7.206e-05,7.067e-05,6.559e-05,7.859e-05,7.67e-05,6.699e-05,5.739e-05,7.102e-05,7.501e-05,7.279e-05,7.318e-05,9.593e-05,8.512e-05,8.165e-05,8.144e-05,8.371e-05,7.896e-05,7.411e-05,7.67e-05,8.875e-05,0.00013379,0.00012971,0.00012627,0.00012542,0.0001339,0.00017531,0.00017197,0.0001813,0.00018931,0.00017767,0.00016991,0.00016648,0.00018197,0.00022397,0.00024125,0.0002328,0.00022878,0.00023064,0.00024569,0.00033778,0.00034203,0.00033363,0.00032091,0.00034192,0.00034314,0.00037657,0.00039446,0.00038446,0.00040032,0.00038843,0.00041383,0.0004444,0.00044399,0.00048581,0.00053597,0.00059928,0.00066892,0.00080504,0.00094821,0.0010471,0.00111159,0.00111722,0.00110367,0.00104907,0.00100772,0.00097276,0.00090025,0.00081218,0.00075962,0.0007168,0.00068344,0.00080435,0.00092475,0.00100479,0.00104991,0.00111607,0.001151,0.00128856,0.00144307,0.00158465
ISS_006RI_LPHRLFMOV001_PRIME,8697,1,2005-04-13T12:46:24,173.94,173.94,6.366502,0.0,33.683056,83.34188,67.9820476,0.50695847,0.0,9.6e-06,8.36e-06,7.28e-06,7.32e-06,8.95e-06,1.015e-05,4.69e-06,6.9e-06,1.676e-05,2.305e-05,1.59e-05,1.97e-05,2.429e-05,2.026e-05,2.256e-05,5.31e-05,6.72e-05,6.918e-05,7.305e-05,7.026e-05,6.075e-05,6.113e-05,7.635e-05,8.033e-05,7.609e-05,7.592e-05,7.641e-05,7.112e-05,8.114e-05,6.676e-05,6.658e-05,6.579e-05,7.855e-05,8.902e-05,8.574e-05,7.729e-05,6.709e-05,0.000132,0.00014214,0.00014422,0.00014088,0.00014113,0.00017233,0.00018402,0.00018338,0.00016971,0.00016223,0.0001765,0.00017773,0.0001869,0.00023294,0.00023047,0.00023024,0.00023076,0.00023243,0.00023855,0.00031876,0.00033919,0.00032439,0.00033429,0.00033309,0.00033258,0.00035641,0.00039298,0.00039732,0.0003856,0.00038911,0.00040427,0.00043221,0.0004963,0.00049591,0.00052975,0.0005796,0.00068057,0.00082697,0.00093105,0.0010338,0.00110159,0.00111272,0.00110316,0.0010752,0.00102731,0.0009756,0.0008643,0.00081504,0.00076908,0.00072704,0.00068153,0.00078105,0.00091235,0.00100678,0.00104015,0.0011102,0.00118079,0.0012895,0.00141161,0.0015358
