Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Radial Res,Mean Angular Res,Mean Phase,Mean Emission,Incidence,Normal EW Mean,Normal EW Std,Normal EW139800 Mean,Normal EW139805 Mean,Normal EW139810 Mean,Normal EW139815 Mean,Normal EW139820 Mean,Normal EW139825 Mean,Normal EW139830 Mean,Normal EW139835 Mean,Normal EW139840 Mean,Normal EW139845 Mean,Normal EW139850 Mean,Normal EW139855 Mean,Normal EW139860 Mean,Normal EW139865 Mean,Normal EW139870 Mean,Normal EW139875 Mean,Normal EW139880 Mean,Normal EW139885 Mean,Normal EW139890 Mean,Normal EW139895 Mean,Normal EW139900 Mean,Normal EW139905 Mean,Normal EW139910 Mean,Normal EW139915 Mean,Normal EW139920 Mean,Normal EW139925 Mean,Normal EW139930 Mean,Normal EW139935 Mean,Normal EW139940 Mean,Normal EW139945 Mean,Normal EW139950 Mean,Normal EW139955 Mean,Normal EW139960 Mean,Normal EW139965 Mean,Normal EW139970 Mean,Normal EW139975 Mean,Normal EW139980 Mean,Normal EW139985 Mean,Normal EW139990 Mean,Normal EW139995 Mean,Normal EW140000 Mean,Normal EW140005 Mean,Normal EW140010 Mean,Normal EW140015 Mean,Normal EW140020 Mean,Normal EW140025 Mean,Normal EW140030 Mean,Normal EW140035 Mean,Normal EW140040 Mean,Normal EW140045 Mean,Normal EW140050 Mean,Normal EW140055 Mean,Normal EW140060 Mean,Normal EW140065 Mean,Normal EW140070 Mean,Normal EW140075 Mean,Normal EW140080 Mean,Normal EW140085 Mean,Normal EW140090 Mean,Normal EW140095 Mean,Normal EW140100 Mean,Normal EW140105 Mean,Normal EW140110 Mean,Normal EW140115 Mean,Normal EW140120 Mean,Normal EW140125 Mean,Normal EW140130 Mean,Normal EW140135 Mean,Normal EW140140 Mean,Normal EW140145 Mean,Normal EW140150 Mean,Normal EW140155 Mean,Normal EW140160 Mean,Normal EW140165 Mean,Normal EW140170 Mean,Normal EW140175 Mean,Normal EW140180 Mean,Normal EW140185 Mean,Normal EW140190 Mean,Normal EW140195 Mean,Normal EW140200 Mean,Normal EW140205 Mean,Normal EW140210 Mean,Normal EW140215 Mean,Normal EW140220 Mean,Normal EW140225 Mean,Normal EW140230 Mean,Normal EW140235 Mean,Normal EW140240 Mean,Normal EW140245 Mean,Normal EW140250 Mean,Normal EW140255 Mean,Normal EW140260 Mean,Normal EW140265 Mean,Normal EW140270 Mean,Normal EW140275 Mean,Normal EW140280 Mean,Normal EW140285 Mean,Normal EW140290 Mean,Normal EW140295 Mean,Normal EW140300 Mean,Normal EW140305 Mean,Normal EW140310 Mean,Normal EW140315 Mean,Normal EW140320 Mean,Normal EW140325 Mean,Normal EW140330 Mean,Normal EW140335 Mean,Normal EW140340 Mean,Normal EW140345 Mean,Normal EW140350 Mean,Normal EW140355 Mean,Normal EW140360 Mean,Normal EW140365 Mean,Normal EW140370 Mean,Normal EW140375 Mean,Normal EW140380 Mean,Normal EW140385 Mean,Normal EW140390 Mean,Normal EW140395 Mean,Normal EW140400 Mean,Normal EW140405 Mean,Normal EW140410 Mean,Normal EW140415 Mean,Normal EW140420 Mean,Normal EW140425 Mean,Normal EW140430 Mean,Normal EW140435 Mean,Normal EW140440 Mean,Normal EW140445 Mean,Normal EW140450 Mean,Normal EW140455 Mean,Normal EW140460 Mean,Normal EW140465 Mean,Normal EW140470 Mean,Normal EW140475 Mean,Normal EW140480 Mean,Normal EW140485 Mean,Normal EW140490 Mean,Normal EW140495 Mean,Normal EW140500 Mean,Normal EW140505 Mean,Normal EW140510 Mean,Normal EW140515 Mean,Normal EW140520 Mean,Normal EW140525 Mean,Normal EW140530 Mean,Normal EW140535 Mean,Normal EW140540 Mean,Normal EW140545 Mean,Normal EW140550 Mean,Normal EW140555 Mean,Normal EW140560 Mean,Normal EW140565 Mean,Normal EW140570 Mean,Normal EW140575 Mean,Normal EW140580 Mean,Normal EW140585 Mean,Normal EW140590 Mean,Normal EW140595 Mean,Normal EW140600 Mean
ISS_093RF_FMOVIE003_PRIME,15143,1,2008-11-14T20:54:55,302.86,302.86,6.280249,0.0,44.20855,129.94693,85.84781998,0.49660495,0.0,0.00023355,0.00022245,0.00022452,0.00022689,0.00024486,0.00040322,0.00040365,0.00040528,0.00040906,0.0004121,0.00040171,0.00058808,0.00064121,0.00064513,0.00064481,0.00065219,0.00046161,0.00055831,0.00065044,0.00064343,0.00066766,0.00065973,0.0006576,0.00065688,0.00065574,0.00082129,0.00083646,0.00095418,0.00099631,0.00082895,0.00104597,0.00105676,0.00106992,0.00107749,0.00106588,0.00129881,0.00129654,0.00138469,0.00152479,0.00168736,0.00147888,0.00177337,0.00201443,0.0022992,0.00274938,0.00274642,0.00271536,0.00258192,0.00240999,0.00244429,0.00271989,0.00306035,0.00345503,0.00392704,0.00463977,0.00465475,0.00413387,0.00364455,0.00350948,0.00419548,0.00584137,0.00687669,0.00732524,0.00710705,0.00675858,0.00615852,0.00524359,0.00444705,0.00369276,0.00292362,0.00256637,0.0026113,0.00295049,0.00361832,0.00438649,0.00420443,0.00399894,0.00391985,0.00410881,0.00576356,0.01029811,0.0197176,0.03314253,0.0451339,0.03217539,0.02135322,0.01344689,0.00938029,0.00618658,0.00409829,0.00332976,0.00270919,0.00235244,0.00199171,0.00197307,0.00180006,0.00173031,0.00168716,0.00148836,0.00132858,0.00143967,0.00150167,0.00147461,0.00132604,0.001479,0.00167359,0.00174901,0.00172752,0.00154362,0.00137531,0.00120996,0.00119216,0.00131285,0.00131856,0.00150093,0.00165542,0.00174533,0.00176997,0.00198491,0.00198354,0.00198765,0.00198883,0.00198913,0.00203054,0.00183928,0.00191322,0.00192423,0.00176045,0.00177011,0.00157592,0.00153197,0.00153214,0.001522,0.00134444,0.00133951,0.00122467,0.00111208,0.00111465,0.00111247,0.00110483,0.00110645,0.0010638,0.00087332,0.00110749,0.00088543,0.00100531,0.00108205,0.00088648,0.00071401,0.00071469,0.00070865,0.00070022,0.00070472,0.00070207,0.00069683,0.00069602,0.00070064,0.00071156,0.00071309,0.00072199,0.00072166
ISS_093RF_FMOVIE003_PRIME,15144,1,2008-11-14T20:54:55,302.88,302.88,6.280087,0.0,44.210247,129.94862,85.84781998,0.49623496,0.0,0.0002288,0.00022081,0.00026811,0.00039142,0.00039765,0.00040211,0.00040335,0.00040446,0.00040697,0.00041624,0.00040846,0.0005169,0.00055829,0.00039747,0.00064817,0.00064009,0.0006468,0.00065369,0.00064022,0.00082996,0.00070414,0.00064706,0.00064291,0.00063856,0.00079773,0.00083142,0.0007636,0.00068786,0.00083329,0.00083815,0.00096251,0.00103385,0.0010594,0.00105232,0.00107452,0.00120453,0.00135598,0.00147969,0.0016972,0.00169316,0.00155607,0.00164726,0.00194407,0.00215643,0.00270511,0.0027413,0.00272225,0.00268932,0.00244646,0.00244426,0.00261606,0.00290033,0.00337514,0.00409274,0.00480348,0.00482895,0.00443853,0.00376423,0.00344364,0.00445178,0.0056952,0.00691244,0.00743962,0.0066738,0.0067012,0.00617449,0.00544798,0.00467618,0.00351478,0.00295786,0.00258325,0.00254955,0.00295816,0.00412187,0.00453183,0.00455491,0.00429025,0.00384177,0.00429779,0.00573716,0.00970757,0.01868647,0.0343509,0.0439221,0.03249798,0.02218386,0.01351273,0.00860238,0.00567688,0.00423157,0.00305994,0.00241874,0.00200148,0.00196777,0.00182918,0.00174245,0.00172652,0.00153932,0.00151007,0.00140763,0.00133849,0.00133015,0.00131899,0.00133421,0.0014496,0.00152531,0.00152566,0.00150242,0.0013569,0.00132533,0.00126262,0.00110524,0.00131505,0.00147867,0.00163383,0.00181019,0.00195526,0.00198883,0.00199266,0.00187399,0.00175244,0.00174473,0.00198042,0.00199571,0.00188593,0.00180934,0.00196793,0.00172598,0.00174515,0.00175964,0.0017127,0.00149951,0.00151568,0.00138631,0.00132853,0.00128633,0.0011272,0.00112339,0.00111785,0.00112499,0.00113058,0.0010972,0.00112529,0.00107618,0.00103013,0.0009261,0.00113257,0.00091475,0.00077759,0.00069916,0.00069589,0.00070739,0.00071292,0.0006966,0.00068804,0.00069635,0.00071394,0.00070467,0.00071262,0.00064792,0.00048102
ISS_093RF_FMOVIE003_PRIME,15145,1,2008-11-14T20:52:15,302.9,302.9,6.2928534,0.0,44.08295,129.8224,85.84781998,0.48654161,0.0,0.00024028,0.00024242,0.00023961,0.00045159,0.00033258,0.00033347,0.00047751,0.00047778,0.00046946,0.00047214,0.00047995,0.00049149,0.0004818,0.00047786,0.00058033,0.00060156,0.00049009,0.00046479,0.00062455,0.00057462,0.00053612,0.00065617,0.00065527,0.0006709,0.00078561,0.00089056,0.00086715,0.00066472,0.00082767,0.00089737,0.00089737,0.00089759,0.0009103,0.00090552,0.00099387,0.00113354,0.00114661,0.00150326,0.00154295,0.00154879,0.00155548,0.00153624,0.00197379,0.00215895,0.00246746,0.00279383,0.00279394,0.00236311,0.00211187,0.00219051,0.00264785,0.00310425,0.0035286,0.00394371,0.00434881,0.00457317,0.00396247,0.0034536,0.00364382,0.00454959,0.00592258,0.00683376,0.00714881,0.00709447,0.00675204,0.00613944,0.00518933,0.00437667,0.0036802,0.00304519,0.00259451,0.00280826,0.00383278,0.00450751,0.00483887,0.00450258,0.00404325,0.00378952,0.00423114,0.00547298,0.00886239,0.01926934,0.03331074,0.04073335,0.03624873,0.0204037,0.01337818,0.00879511,0.00611124,0.00424588,0.00280817,0.00238149,0.0021724,0.00198388,0.00178318,0.00156305,0.00156672,0.00157048,0.00157815,0.00159748,0.00137348,0.00134016,0.00134494,0.00140599,0.00157362,0.00160352,0.00159406,0.00150027,0.00132959,0.00117713,0.00117585,0.00116908,0.00124325,0.00138158,0.00158723,0.00179962,0.00183373,0.00184019,0.00186096,0.0020543,0.00187014,0.00181443,0.00181033,0.00181492,0.00180831,0.00182945,0.00182661,0.0017311,0.00152742,0.00159696,0.00158097,0.00146796,0.00130829,0.00119029,0.00120079,0.00119696,0.00118772,0.00117698,0.00116409,0.00121145,0.00119544,0.00118834,0.00118613,0.00117894,0.00098021,0.00095983,0.00095445,0.0009021,0.00072964,0.00072498,0.00061471,0.00053818,0.00053471,0.00054772,0.00054522,0.00054822,0.00054769,0.00054286,0.00055633,0.00055111,0.00055161
ISS_093RF_FMOVIE003_PRIME,15146,1,2008-11-14T20:52:15,302.92,302.92,6.2926536,0.0,44.08464,129.8241,85.84781998,0.48284117,0.0,0.00023278,0.00024646,0.00024568,0.00024657,0.00024804,0.00029444,0.00047539,0.00049507,0.000329,0.00035353,0.00049564,0.00049008,0.00050664,0.00032946,0.00034494,0.00050096,0.00066063,0.00049248,0.00048798,0.00057061,0.00067865,0.00066206,0.00066731,0.00066979,0.00066557,0.00067793,0.00090452,0.00071451,0.00080298,0.00089577,0.00090071,0.00092913,0.00090902,0.00091659,0.00099428,0.00114634,0.00114475,0.00147693,0.00157296,0.0015799,0.00155572,0.00156531,0.00190339,0.00229848,0.00255273,0.00256865,0.00252368,0.00233852,0.00226849,0.00234829,0.00262474,0.00275953,0.00329048,0.00388996,0.00426932,0.0042332,0.00369939,0.00347226,0.00371392,0.0044182,0.00598288,0.00699426,0.00726706,0.00719387,0.006863,0.0062442,0.00515073,0.00440779,0.00368181,0.0030837,0.00253968,0.00299259,0.00384982,0.00476302,0.00515797,0.00454698,0.0040858,0.0039117,0.00418192,0.00516832,0.00975027,0.01886096,0.0317905,0.04346493,0.0360131,0.02121568,0.01325139,0.0087663,0.00566825,0.00393512,0.0029313,0.00249884,0.00209446,0.00180871,0.00180647,0.00161936,0.00159477,0.00158557,0.00155078,0.00137773,0.00136664,0.00124462,0.00122313,0.0013584,0.00158906,0.00159593,0.00146631,0.00140423,0.00156601,0.00116653,0.00118642,0.00127968,0.00136423,0.00134927,0.00157983,0.00161385,0.00173666,0.00184005,0.00182043,0.00184838,0.00198423,0.00194981,0.00181879,0.00184286,0.00186198,0.0018566,0.00175254,0.00160091,0.00159782,0.00159761,0.00146563,0.00136251,0.00134144,0.00135515,0.00134802,0.00124878,0.00118166,0.00115323,0.00094383,0.00113585,0.00104774,0.00095702,0.00095704,0.00097588,0.00097882,0.00096989,0.00095801,0.00095301,0.00072806,0.00073028,0.00064432,0.00059099,0.00072498,0.00073171,0.00072953,0.00072949,0.00069436,0.00054999,0.00054925,0.0005519,0.00054897
ISS_093RF_FMOVIE003_PRIME,15147,1,2008-11-14T20:52:15,302.94,302.94,6.2924542,0.0,44.086338,129.82579,85.84781998,0.49393144,0.0,0.00048884,0.00027757,0.00028475,0.00028449,0.00035127,0.00051008,0.00050947,0.00051458,0.00051498,0.00051444,0.0005154,0.00053307,0.00052232,0.00052473,0.00052848,0.00052309,0.00052604,0.00063748,0.00069293,0.00066436,0.00051892,0.00070118,0.00058031,0.0005943,0.00074086,0.00093256,0.00094622,0.0007766,0.00079782,0.00096343,0.00117757,0.00117737,0.00104022,0.00103778,0.00117264,0.001184,0.00133767,0.0015029,0.00160046,0.00159848,0.00160643,0.00175179,0.00196451,0.00224146,0.00261321,0.00288013,0.00270683,0.00249556,0.00232455,0.00231763,0.00257432,0.00301811,0.00344878,0.00374834,0.0039843,0.00425232,0.0038491,0.0035311,0.00361089,0.00451046,0.00624566,0.00706423,0.0072149,0.00695271,0.00660932,0.00606364,0.00539172,0.00457462,0.00368121,0.00315691,0.00286603,0.00335722,0.00444615,0.00552511,0.00524562,0.00496347,0.00431484,0.00386158,0.0038541,0.00521306,0.00937424,0.0180721,0.03131927,0.04436186,0.03327632,0.02071549,0.0137984,0.00869938,0.00561459,0.00340615,0.00283535,0.00245177,0.00226959,0.00209637,0.001859,0.00171203,0.00153852,0.00142351,0.00162676,0.00140134,0.00138515,0.00131722,0.00123017,0.00141512,0.00159297,0.00161564,0.00161726,0.00159347,0.00138235,0.00123264,0.00120605,0.00120787,0.00126773,0.00162921,0.0016196,0.00176629,0.00187304,0.00189014,0.00209021,0.00192324,0.00186809,0.00186962,0.00190468,0.00186664,0.00169075,0.00175839,0.00187159,0.0018779,0.00167148,0.0016521,0.00153083,0.00141325,0.00139448,0.00140441,0.00127375,0.00121517,0.00121299,0.00121722,0.00102985,0.00115146,0.00112393,0.001016,0.00124038,0.00101714,0.00099893,0.00100311,0.00097925,0.00076599,0.00075922,0.00065089,0.000636,0.00074899,0.00058696,0.00059036,0.00070104,0.00076956,0.00075851,0.00058174,0.00058367,0.00059242,0.00059925
ISS_093RF_FMOVIE003_PRIME,15148,1,2008-11-14T20:52:15,302.96,302.96,6.292257,0.0,44.08804,129.8275,85.84781998,0.49661195,0.0,0.00030694,0.0003152,0.00032196,0.00032159,0.00036444,0.00055349,0.00033893,0.00045886,0.00055902,0.00056421,0.00055147,0.0005558,0.00041807,0.0003955,0.00055794,0.00055942,0.00055602,0.00054777,0.0005495,0.00056496,0.00055481,0.00070907,0.00074316,0.00073773,0.00073575,0.00097846,0.00096283,0.00096779,0.0009771,0.00097887,0.00120855,0.0010503,0.00097687,0.00097114,0.00097028,0.00119492,0.00135595,0.00148946,0.00155925,0.00138765,0.00160411,0.00176748,0.00203008,0.00236431,0.00263368,0.00264171,0.00263492,0.00251301,0.00234076,0.00236584,0.0025958,0.00294905,0.00333145,0.00382099,0.00433841,0.0043168,0.00377399,0.00341734,0.00342104,0.00520832,0.00631696,0.00698146,0.00734461,0.00728836,0.00661408,0.00617334,0.00520749,0.00428339,0.00369447,0.00291753,0.0029051,0.00336754,0.00446245,0.00604576,0.00593431,0.00498158,0.00423799,0.00379208,0.0040523,0.00549919,0.0093355,0.01844554,0.03009388,0.04502209,0.03135891,0.02179318,0.01413609,0.00843625,0.00527066,0.00379317,0.00280084,0.00230115,0.00206016,0.00166458,0.00187706,0.00180034,0.00166772,0.00166144,0.00141532,0.00160753,0.00146849,0.00130724,0.00141063,0.00123676,0.00136795,0.00143038,0.00143665,0.00143648,0.00124578,0.00125567,0.00126135,0.00126675,0.00127997,0.00162669,0.00166457,0.00174625,0.00187151,0.00189255,0.00211178,0.00200725,0.00190782,0.00188816,0.00189209,0.00173364,0.00181513,0.00188552,0.00190117,0.00195129,0.00174522,0.0016875,0.00161531,0.00145643,0.00147675,0.00130978,0.00127135,0.00126715,0.00124986,0.00104324,0.00121464,0.0012671,0.00122744,0.00103031,0.0010282,0.00103618,0.00104311,0.00104124,0.00101937,0.00082365,0.00079235,0.00072167,0.0006226,0.00062615,0.00079186,0.00069017,0.0006391,0.00063859,0.00062888,0.00064234,0.00063993,0.00063468,0.00063188
ISS_093RF_FMOVIE003_PRIME,15149,1,2008-11-14T20:52:15,302.98,302.98,6.292059,0.0,44.089737,129.82921,85.84781998,0.50413498,0.0,0.00035233,0.00036798,0.00037221,0.00033576,0.00018868,0.00061461,0.00044051,0.00036856,0.00041924,0.00061109,0.00061596,0.00060439,0.00060677,0.0006145,0.00060027,0.00058993,0.00059925,0.00066285,0.00073733,0.00060984,0.00061628,0.00061265,0.0006763,0.0007773,0.00078702,0.00077464,0.00067504,0.00066104,0.00077819,0.00077604,0.00098351,0.00116458,0.00118173,0.00102074,0.00101132,0.00121167,0.00127235,0.00140482,0.00168936,0.0014265,0.00142389,0.00167826,0.00201916,0.0023606,0.00268901,0.00270735,0.00256583,0.00240746,0.00237126,0.00239258,0.00262629,0.00301452,0.00351098,0.00376248,0.00430368,0.00418573,0.00382338,0.00345777,0.00345548,0.00478887,0.00610551,0.00710172,0.00742003,0.00735154,0.00676052,0.00604307,0.00527369,0.00427369,0.00345588,0.00302269,0.00308017,0.00376076,0.00496213,0.00673236,0.00628516,0.00536954,0.00456034,0.00404212,0.00407867,0.00558463,0.00962929,0.01673877,0.03157952,0.04431312,0.03297079,0.02266761,0.01319553,0.00796042,0.00527251,0.00374112,0.00288307,0.00236542,0.00215814,0.00194628,0.00192332,0.00183211,0.00169677,0.00171457,0.00145919,0.00144858,0.00146252,0.00146598,0.0014534,0.00146382,0.00147259,0.00154391,0.00170068,0.0014487,0.00130591,0.00127944,0.00128384,0.00127273,0.00146132,0.0016623,0.00169635,0.00172997,0.00192921,0.00195398,0.00194079,0.00194016,0.00194765,0.00195726,0.0019278,0.00191716,0.00192527,0.0018935,0.00169905,0.00170159,0.0017108,0.00161561,0.00146789,0.00147514,0.00146769,0.00136937,0.00130359,0.00127895,0.00106701,0.00125624,0.00116244,0.0010653,0.00105681,0.00104562,0.00104892,0.00105129,0.00105477,0.00106045,0.00103794,0.00072011,0.00073406,0.0008264,0.00082407,0.00065238,0.00065899,0.00065139,0.0006439,0.00065541,0.00064721,0.00065162,0.00064577,0.00063814,0.00063831
ISS_093RF_FMOVIE003_PRIME,15150,1,2008-11-14T20:52:15,303.0,303.0,6.2918625,0.0,44.09144,129.83093,85.84781998,0.49216912,0.0,0.0003081,0.00030926,0.00031443,0.00031967,0.00031818,0.00032256,0.00046315,0.00055395,0.00054876,0.00055512,0.00054207,0.00054805,0.00055773,0.00055889,0.00055093,0.00054927,0.00054958,0.00058201,0.00070741,0.0007419,0.00073288,0.00073259,0.00069977,0.00055398,0.00070757,0.00072999,0.00073066,0.00072711,0.00072287,0.0009537,0.00097288,0.00096562,0.00096055,0.00095394,0.00096825,0.0011088,0.00132452,0.00161051,0.00159988,0.0016015,0.00161367,0.00169358,0.00193712,0.0026161,0.00260115,0.00261314,0.00253944,0.00233089,0.00207059,0.00229797,0.00259621,0.00295321,0.00341564,0.00372268,0.00409537,0.00400775,0.00364549,0.00318563,0.00373213,0.0050312,0.00618236,0.00715253,0.00746682,0.00698334,0.00669355,0.00603821,0.00514591,0.00459664,0.00358422,0.00330856,0.00353498,0.00422474,0.00590652,0.0072289,0.00654168,0.00548731,0.00429814,0.00405261,0.00427713,0.00568767,0.00897859,0.01455439,0.03451699,0.04109566,0.03424918,0.02184167,0.01270365,0.00715807,0.00485935,0.00361023,0.00277173,0.00211552,0.00209721,0.00196252,0.00178137,0.00165659,0.00165093,0.00164192,0.00147424,0.00139716,0.00135933,0.00124221,0.00138331,0.00141065,0.00141935,0.00144805,0.0016565,0.00127568,0.00124149,0.001242,0.00123432,0.00123074,0.00137464,0.00154061,0.00169961,0.00187075,0.00189265,0.00188695,0.00186764,0.00186148,0.00187489,0.00186578,0.00168523,0.00165637,0.00173769,0.00188958,0.00187602,0.00184679,0.00185131,0.00182127,0.00163272,0.00140268,0.00140778,0.00132395,0.00123924,0.00124425,0.00103338,0.00116939,0.00114814,0.00101078,0.00099908,0.00100023,0.00100348,0.00100938,0.00101101,0.00097325,0.00080858,0.00077734,0.0007007,0.0005988,0.00059903,0.00060406,0.00060251,0.00065671,0.00076816,0.00059447,0.00059713,0.00059733,0.00059755,0.00059929,0.00060369
ISS_093RF_FMOVIE003_PRIME,15151,1,2008-11-14T20:52:15,303.02,303.02,6.2916665,0.0,44.09314,129.83263,85.84781998,0.49141301,0.0,0.00026351,0.00026272,0.00026596,0.00026868,0.00049149,0.00037324,0.00036602,0.00047688,0.0002841,0.00047332,0.00036337,0.00034858,0.00051786,0.00051852,0.0005117,0.00051171,0.00051251,0.00052718,0.00066726,0.00055566,0.00052526,0.0005772,0.0007044,0.00066849,0.00068881,0.00068992,0.00073282,0.00092033,0.00069374,0.0006899,0.00078346,0.00093229,0.00114652,0.00093454,0.00107961,0.00114829,0.00124258,0.0015808,0.00153553,0.00157967,0.00160173,0.001645,0.00202141,0.00225783,0.0026139,0.00273523,0.00258594,0.00257156,0.00235632,0.0023149,0.00246285,0.00288897,0.00337227,0.00383502,0.0041344,0.00407611,0.00365429,0.00315798,0.00379139,0.00503016,0.00646605,0.00729567,0.00763597,0.0072061,0.00658288,0.00594929,0.00517062,0.0043446,0.00388865,0.00353331,0.0035571,0.00429174,0.006688,0.00746455,0.00683799,0.00531308,0.00428528,0.00402149,0.00418843,0.00549465,0.00825022,0.01689478,0.03613264,0.04007238,0.03360942,0.02099107,0.01089473,0.0075314,0.00506825,0.00364059,0.00277667,0.0022705,0.00191042,0.00183548,0.00183039,0.00178348,0.00159362,0.00158386,0.00146896,0.00136333,0.00137939,0.00136654,0.00135417,0.00135618,0.00140864,0.00158895,0.00136702,0.00136133,0.00128858,0.00118643,0.00119989,0.00135229,0.00153101,0.00168656,0.00182285,0.00185101,0.00188196,0.0018591,0.00186986,0.00190573,0.00184551,0.00203914,0.00193499,0.00175784,0.00164162,0.00185507,0.00184185,0.0018419,0.00176849,0.00159393,0.00161241,0.0016196,0.00149261,0.00137322,0.00139533,0.00121718,0.00120439,0.00120411,0.00120195,0.00119024,0.00097744,0.00113226,0.00120893,0.0011656,0.00095072,0.00096039,0.00078842,0.00065407,0.00059598,0.00072766,0.00058911,0.00069505,0.00067373,0.00059894,0.00074,0.00058252,0.00056056,0.00055949,0.00056259,0.00056368,0.00057042
ISS_093RF_FMOVIE003_PRIME,15152,1,2008-11-14T20:52:15,303.04,303.04,6.2914724,0.0,44.094826,129.83434,85.84781998,0.49879784,0.0,0.00026062,0.00025899,0.00027103,0.00026317,0.00043572,0.00039457,0.00032409,0.00050223,0.00050095,0.0005131,0.00051006,0.0005012,0.00051589,0.00051082,0.00062216,0.00062158,0.00051008,0.00052033,0.00048624,0.00060489,0.00061783,0.00053235,0.00068909,0.00087722,0.00091337,0.00083985,0.00070754,0.00090969,0.00093337,0.00104466,0.0010879,0.00094314,0.00119825,0.00117957,0.0010546,0.00106204,0.00136028,0.00158572,0.00160472,0.00159981,0.00158365,0.00157084,0.00208354,0.00247355,0.00271107,0.00277156,0.00259155,0.00229245,0.00228473,0.00242726,0.0027218,0.0031107,0.00334275,0.00389235,0.00415516,0.00395742,0.00334313,0.00335782,0.00390697,0.00484906,0.006304,0.00728004,0.00756084,0.0072284,0.00673958,0.00612358,0.00520906,0.00420541,0.0038021,0.00366184,0.00369039,0.00531936,0.00752372,0.00810203,0.00761819,0.00557395,0.00431149,0.00386207,0.00413834,0.00529813,0.00806141,0.01842757,0.03360604,0.03964141,0.03491907,0.02012216,0.01097715,0.00693896,0.00487956,0.00362648,0.00266593,0.00217287,0.00194974,0.00183899,0.00181747,0.00160267,0.00160897,0.00160798,0.00154277,0.00139317,0.00139278,0.00138916,0.00150368,0.00159477,0.00162766,0.001626,0.00143696,0.00138375,0.00132147,0.00119025,0.00122224,0.00154451,0.00162314,0.0016696,0.00186314,0.00184188,0.00185284,0.00184302,0.00183152,0.00184324,0.00186005,0.00184992,0.00185559,0.00187298,0.00188269,0.00186542,0.00185905,0.00185651,0.00183483,0.0016485,0.00143196,0.00139868,0.0013176,0.00120701,0.00122185,0.00122452,0.00122836,0.00122353,0.0011835,0.00097436,0.00116966,0.00108261,0.00098894,0.00098164,0.0009877,0.00098112,0.00097841,0.00091116,0.00075691,0.00057041,0.00058543,0.00058436,0.00058296,0.00059666,0.00074153,0.00063255,0.00067323,0.00075898,0.00075209,0.00059814,0.00057709
ISS_093RF_FMOVIE003_PRIME,15153,1,2008-11-14T20:52:15,303.06,303.06,6.2912774,0.0,44.096527,129.83606,85.84781998,0.49590602,0.0,0.00027459,0.00027206,0.00027689,0.00047445,0.0004015,0.00034687,0.00050504,0.00053054,0.0005199,0.00051656,0.00051761,0.0005245,0.00052171,0.00052087,0.0005152,0.00051289,0.00052455,0.00052214,0.00063057,0.00068451,0.00069847,0.00070967,0.00069784,0.0007061,0.00080241,0.0009153,0.00068673,0.00069443,0.00085537,0.00094346,0.00091914,0.00095074,0.00095275,0.00093911,0.00099692,0.00117498,0.00136985,0.00153107,0.00157616,0.00151789,0.0013744,0.00161499,0.00220015,0.0024731,0.00267321,0.00284478,0.00264581,0.0024015,0.00230154,0.00232819,0.00259031,0.00319041,0.00352965,0.00386947,0.00404932,0.00399066,0.0032439,0.00350331,0.00418402,0.00530419,0.00658133,0.00751071,0.00744655,0.00720264,0.00684652,0.00596583,0.00505696,0.00436219,0.00374664,0.00348077,0.00405275,0.00616308,0.00821137,0.008931,0.00793948,0.00519481,0.00447109,0.00413657,0.00412688,0.00434312,0.00894649,0.01886028,0.03212602,0.04079903,0.03586583,0.01744892,0.01126148,0.00699456,0.00485188,0.00345884,0.00258655,0.00238849,0.00206999,0.00184145,0.00186144,0.0016617,0.00162652,0.00152751,0.00138693,0.00138555,0.00158613,0.0014906,0.00149483,0.00161884,0.00161628,0.00140503,0.00137473,0.00130606,0.00121011,0.00121122,0.00121473,0.00131726,0.00146287,0.00166734,0.00187421,0.00168812,0.00174766,0.0018561,0.00186184,0.00188676,0.0018487,0.00185921,0.00187622,0.00186938,0.00187546,0.00185423,0.00186571,0.0018399,0.00165401,0.00142134,0.00140192,0.00139592,0.00136283,0.00121663,0.00120743,0.00121392,0.00112823,0.00104143,0.00122806,0.00122669,0.00108984,0.00098791,0.00097406,0.00099421,0.00097992,0.00098956,0.00089984,0.00073807,0.00059335,0.00072933,0.00064997,0.00063183,0.00074837,0.00059236,0.00058978,0.00058551,0.00057944,0.00057389,0.00059102,0.00058833,0.00058739
