Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Long,Min Inertial Long,Max Inertial Long,Mean Inertial Long,Min Long of Pericenter,Max Long of Pericenter,Mean Long of Pericenter,Min True Anomaly,Max True Anomaly,Mean True Anomaly,Min Res,Max Res,Mean Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW Mean,EW Std,Normal EW Mean,Normal EW Std,EW Median,Normal EW Median
C3504200,324,20,1980-11-16T08:57:49,324.6,324.98,324.79,81.616,81.996,81.806,242.614,242.614,242.614,199.002,199.382,199.192,80.04751,80.23584,80.14119,120.06189,120.070496,120.06605,64.847565,64.849846,64.8486,86.07014981,33.23,1.08898711,0.11469909,0.46283211,0.0487486,1.12204227,0.47687233
C3504200,325,31,1980-11-16T08:57:49,325.0,325.98,325.62,82.016,82.996,82.634,242.614,242.614,242.614,199.402,200.382,200.021,80.24578,80.72262,80.548096,120.07096,120.094154,120.08558,64.842354,64.847466,64.84423,86.07014981,33.23,1.00120471,0.13878915,0.42559114,0.05898319,0.98904452,0.42037812
C3504200,326,50,1980-11-16T08:57:49,326.0,326.98,326.49,83.016,83.996,83.506,242.614,242.614,242.614,200.402,201.382,200.892,80.732124,81.190346,80.962746,120.09465,120.118095,120.10635,64.83738,64.84226,64.839806,86.07014981,33.23,0.96189198,0.14150545,0.40894928,0.06016397,0.96050066,0.40836207
C3504200,327,50,1980-11-16T08:57:49,327.0,327.98,327.49,84.016,84.996,84.506,242.614,242.614,242.614,201.402,202.382,201.892,81.19961,81.639084,81.42081,120.118576,120.14232,120.130424,64.83259,64.837265,64.83491,86.07014981,33.23,1.07025226,0.11632994,0.45510105,0.04946551,1.07639336,0.4576897
C3504200,328,50,1980-11-16T08:57:49,328.0,328.98,328.49,85.016,85.996,85.506,242.614,242.614,242.614,202.402,203.382,202.892,81.64778,82.068275,81.85959,120.1428,120.16679,120.15477,64.828,64.8325,64.83022,86.07014981,33.23,1.23359951,0.16857607,0.52465307,0.07170083,1.24839361,0.53093586
C3504200,329,31,1980-11-16T08:57:49,329.0,329.98,329.45,86.016,86.996,86.463,242.614,242.614,242.614,203.402,204.382,203.849,82.07668,82.47791,82.26089,120.16727,120.191505,120.17831,64.82364,64.82791,64.82595,86.07014981,33.23,1.18220067,0.10574743,0.50287167,0.04497801,1.20130096,0.51098125
C3504200,330,50,1980-11-16T08:57:49,330.0,330.98,330.49,87.016,87.996,87.506,242.614,242.614,242.614,204.402,205.382,204.892,82.48599,82.86783,82.678444,120.19201,120.21648,120.204216,64.81949,64.823555,64.8215,86.07014981,33.23,1.1857092,0.15163701,0.5044491,0.06452466,1.19077016,0.50657254
C3504200,331,50,1980-11-16T08:57:49,331.0,331.98,331.49,88.016,88.996,88.506,242.614,242.614,242.614,205.402,206.382,205.892,82.87543,83.23776,83.05815,120.21697,120.24166,120.2293,64.81556,64.81941,64.81747,86.07014981,33.23,1.25920681,0.1200357,0.53579661,0.05107455,1.265322,0.5383893
C3504200,332,50,1980-11-16T08:57:49,332.0,332.98,332.49,89.016,89.996,89.506,242.614,242.614,242.614,206.402,207.382,206.892,83.24493,83.587494,83.41779,120.24217,120.2671,120.254616,64.81185,64.81548,64.81365,86.07014981,33.23,0.99444599,0.14174616,0.42319894,0.06031213,0.95316833,0.40564889
C3504200,333,50,1980-11-16T08:57:49,333.0,333.98,333.49,90.016,90.996,90.506,242.614,242.614,242.614,207.402,208.382,207.892,83.59428,83.91694,83.75721,120.26761,120.29274,120.28016,64.80836,64.811775,64.81004,86.07014981,33.23,1.10942152,0.17500536,0.47219087,0.07447604,1.15974606,0.4936029
C3504200,334,50,1980-11-16T08:57:49,334.0,334.98,334.49,91.016,91.996,91.506,242.614,242.614,242.614,208.402,209.382,208.892,83.92332,84.22594,84.07626,120.293274,120.318596,120.30592,64.805084,64.80829,64.80666,86.07014981,33.23,0.97169581,0.13597226,0.41362531,0.05787863,0.96044851,0.40882158
C3504200,335,50,1980-11-16T08:57:49,335.0,335.98,335.49,92.016,92.996,92.506,242.614,242.614,242.614,209.402,210.382,209.892,84.23191,84.51436,84.374756,120.31913,120.344666,120.33189,64.80203,64.805016,64.8035,86.07014981,33.23,0.72180606,0.09035894,0.30729033,0.03846987,0.7277514,0.30983472
C3504200,336,50,1980-11-16T08:57:49,336.0,336.98,336.49,93.016,93.996,93.506,242.614,242.614,242.614,210.402,211.382,210.892,84.51991,84.782036,84.65261,120.34519,120.37091,120.358055,64.799194,64.80197,64.80056,86.07014981,33.23,0.79888806,0.13298631,0.34014378,0.05662797,0.77784228,0.33117136
C3504200,337,50,1980-11-16T08:57:49,337.0,337.98,337.49,94.016,94.996,94.506,242.614,242.614,242.614,211.402,212.382,211.892,84.78719,85.02886,84.90966,120.37145,120.39736,120.3844,64.79659,64.79915,64.79785,86.07014981,33.23,0.98482922,0.09295889,0.41935336,0.0395844,0.98358729,0.41882413
C3504200,338,50,1980-11-16T08:57:49,338.0,338.98,338.49,95.016,95.996,95.506,242.614,242.614,242.614,212.402,213.382,212.892,85.03361,85.25479,85.14583,120.397896,120.42401,120.410934,64.79422,64.79655,64.795364,86.07014981,33.23,1.10416959,0.08416414,0.47021301,0.03583746,1.10961251,0.47251436
C3504200,339,44,1980-11-16T08:57:49,339.0,339.86,339.43,96.016,96.876,96.446,242.614,242.614,242.614,213.402,214.262,213.832,85.25908,85.436134,85.34887,120.42454,120.44755,120.43602,64.79231,64.79417,64.79323,86.07014981,33.23,0.93285902,0.06259553,0.39729161,0.02665606,0.93046634,0.3962769
C3504200,340,25,1980-11-16T08:57:49,340.24,340.72,340.48,97.256,97.736,97.496,242.614,242.614,242.614,214.642,215.122,214.882,85.509384,85.59758,85.55386,120.45777,120.4707,120.46424,64.79062,64.79154,64.79108,86.07014981,33.23,1.1092167,0.04858185,0.47243789,0.0206947,1.12599921,0.47957814
