Observation,Slice#,Date,Min Long,Max Long,Min Res,Max Res,Mean Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW,EW Std,Normal EW,Normal EW Std
ISS_00ARI_SPKMOVPER001_PRIME,9,2004-11-15T17:52:32,103.6,113.58,27.169,32.977,30.073,84.463,84.486,84.475,77.27,77.375,77.323,66.603,95,3.00303,0.30872,0.65823,0.06706
ISS_00ARI_SPKMOVPER001_PRIME,10,2004-11-15T17:40:32,113.6,123.58,27.169,30.404,28.787,84.477,84.502,84.49,77.28,77.356,77.318,66.603,95,2.79091,0.40751,0.61208,0.08936
ISS_00ARI_SPKMOVPER001_PRIME,11,2004-11-15T17:28:32,123.6,133.58,27.393,32.961,30.177,84.501,84.52,84.511,77.289,77.37,77.329,66.603,95,2.42808,0.27773,0.53193,0.06104
ISS_00ARI_SPKMOVPER001_PRIME,12,2004-11-15T16:52:32,133.6,143.58,27.153,30.433,28.793,84.513,84.538,84.525,77.263,77.354,77.308,66.603,95,2.31029,0.16201,0.50727,0.03527
ISS_00ARI_SPKMOVPER001_PRIME,13,2004-11-15T16:28:32,143.6,153.58,27.368,30.408,28.888,84.537,84.555,84.546,77.284,77.351,77.317,66.603,95,2.21352,0.23174,0.48538,0.05093
ISS_00ARI_SPKMOVPER001_PRIME,14,2004-11-15T16:04:32,153.6,163.58,27.359,30.42,28.89,84.555,84.579,84.567,77.282,77.35,77.316,66.603,95,2.78095,0.28579,0.60987,0.06257
ISS_00ARI_SPKMOVPER001_PRIME,15,2004-11-15T15:28:32,163.6,173.58,27.361,30.413,28.887,84.574,84.598,84.586,77.278,77.347,77.313,66.603,95,3.33316,0.38679,0.73117,0.08499
ISS_00ARI_SPKMOVPER001_PRIME,16,2004-11-15T15:04:32,173.6,183.58,27.352,30.39,28.871,84.594,84.616,84.605,77.277,77.345,77.311,66.603,95,2.49212,0.17836,0.54675,0.03929
ISS_00ARI_SPKMOVPER001_PRIME,17,2004-11-15T14:40:32,183.6,193.58,27.343,30.362,28.853,84.616,84.634,84.625,77.275,77.343,77.309,66.603,95,2.51998,0.30443,0.55293,0.06685
ISS_00ARI_SPKMOVPER001_PRIME,18,2004-11-15T14:16:32,193.6,203.58,27.334,30.377,28.855,84.634,84.653,84.643,77.273,77.341,77.307,66.603,95,2.55993,0.16784,0.56179,0.03694
ISS_00ARI_SPKMOVPER001_PRIME,19,2004-11-15T14:04:32,203.6,213.58,27.333,32.069,29.701,84.653,84.663,84.658,77.272,77.349,77.311,66.603,95,2.77123,0.21614,0.60795,0.04712
ISS_00ARI_SPKMOVPER001_PRIME,20,2004-11-15T13:28:32,213.6,223.58,27.099,32.856,29.977,84.66,84.689,84.674,77.249,77.354,77.301,66.603,95,2.61599,0.34207,0.57512,0.0758
ISS_00ARI_SPKMOVPER001_PRIME,21,2004-11-15T13:04:32,223.6,233.58,27.316,30.337,28.826,84.689,84.707,84.698,77.267,77.335,77.301,66.603,95,2.44278,0.59107,0.53633,0.12991
ISS_00ARI_SPKMOVPER001_PRIME,22,2004-11-15T12:40:32,233.6,243.58,27.305,30.313,28.809,84.707,84.725,84.716,77.265,77.333,77.299,66.603,95,3.13074,0.44151,0.68745,0.09673
ISS_00ARI_SPKMOVPER001_PRIME,23,2004-11-15T12:16:32,243.6,253.58,27.301,30.343,28.822,84.725,84.743,84.734,77.264,77.331,77.297,66.603,95,3.03685,0.25665,0.66694,0.05633
ISS_00ARI_SPKMOVPER001_PRIME,24,2004-11-15T11:52:32,253.6,263.58,27.298,30.303,28.8,84.743,84.761,84.752,77.261,77.33,77.295,66.603,95,3.18484,0.4791,0.69956,0.10535
ISS_00ARI_SPKMOVPER001_PRIME,25,2004-11-15T11:28:32,263.6,273.58,27.288,30.312,28.8,84.761,84.78,84.77,77.26,77.328,77.294,66.603,95,2.69942,0.21991,0.59298,0.04825
ISS_00ARI_SPKMOVPER001_PRIME,26,2004-11-15T11:04:32,273.6,283.58,27.277,30.304,28.791,84.779,84.797,84.788,77.258,77.326,77.292,66.603,95,2.67374,0.21365,0.58745,0.04685
ISS_00ARI_SPKMOVPER001_PRIME,27,2004-11-15T10:52:32,283.6,293.58,27.274,32.968,30.121,84.797,84.816,84.806,77.257,77.34,77.298,66.603,95,2.69217,0.46056,0.59112,0.10066
ISS_00ARI_SPKMOVPER001_PRIME,28,2004-11-15T10:04:32,293.6,303.58,27.993,35.875,31.934,84.807,84.833,84.82,77.219,77.354,77.286,66.603,95,2.38013,0.23344,0.5238,0.05234
ISS_00ARI_SPKMOVPER001_PRIME,29,2004-11-15T09:52:32,303.6,313.58,27.04,30.304,28.672,84.829,84.852,84.84,77.233,77.319,77.276,66.603,95,2.36114,0.41912,0.51975,0.09143
ISS_00ARI_SPKMOVPER001_PRIME,30,2004-11-15T09:16:32,313.6,323.58,27.257,30.264,28.76,84.852,84.876,84.864,77.249,77.317,77.283,66.603,95,2.66011,0.38886,0.58485,0.0855
ISS_00ARI_SPKMOVPER001_PRIME,31,2004-11-15T08:52:32,323.6,333.58,27.239,30.232,28.736,84.872,84.895,84.883,77.247,77.315,77.281,66.603,95,2.54989,0.25669,0.56071,0.05652
ISS_00ARI_SPKMOVPER001_PRIME,32,2004-11-15T08:52:32,333.6,343.58,27.044,31.248,29.146,84.215,84.906,84.56,77.264,77.344,77.304,66.603,95,4.43749,0.86476,0.97469,0.1892
ISS_00ARI_SPKMOVPER001_PRIME,33,2004-11-15T08:52:32,343.6,353.58,27.301,35.519,31.41,84.245,84.904,84.575,77.32,77.41,77.365,66.603,95,3.34106,0.4523,0.7303,0.09973
ISS_029RF_FMOVIE001_VIMS,0,2006-09-29T10:07:59,0.94,10.92,10.29,10.431,10.361,161.662,161.915,161.788,120.74,121.055,120.898,74.335,93,13.96806,1.06703,7.17536,0.5327
ISS_029RF_FMOVIE001_VIMS,1,2006-09-29T09:41:03,10.94,20.92,10.264,10.305,10.285,161.562,161.722,161.642,120.939,121.106,121.022,74.335,93,14.08813,0.90214,7.2609,0.46876
ISS_029RF_FMOVIE001_VIMS,2,2006-09-29T09:14:07,20.94,30.92,10.239,10.322,10.281,161.469,161.649,161.559,120.901,121.17,121.035,74.335,93,13.67765,0.76087,7.05302,0.39004
ISS_029RF_FMOVIE001_VIMS,3,2006-09-29T08:56:15,30.94,40.92,10.219,10.251,10.235,161.355,161.523,161.439,121.038,121.214,121.126,74.335,93,11.83787,1.22867,6.11816,0.63106
ISS_029RF_FMOVIE001_VIMS,4,2006-09-29T08:29:19,40.94,50.92,10.192,10.286,10.239,161.281,161.515,161.398,120.967,121.24,121.103,74.335,93,12.17049,0.6401,6.29167,0.32952
ISS_029RF_FMOVIE001_VIMS,5,2006-09-29T08:02:23,50.94,60.92,10.165,10.206,10.186,161.192,161.354,161.273,121.121,121.291,121.206,74.335,93,13.37708,1.62277,6.93156,0.84459
ISS_029RF_FMOVIE001_VIMS,6,2006-09-29T07:35:43,60.94,70.92,10.138,10.233,10.185,161.089,161.312,161.201,121.064,121.342,121.203,74.335,93,13.59674,1.83232,7.0498,0.95809
ISS_029RF_FMOVIE001_VIMS,7,2006-09-29T07:08:47,70.94,80.92,10.114,10.152,10.133,160.987,161.148,161.068,121.223,121.393,121.308,74.335,93,12.91442,2.73599,6.7102,1.42022
ISS_029RF_FMOVIE001_VIMS,8,2006-09-29T06:50:39,80.94,90.92,10.092,10.124,10.108,160.883,161.054,160.968,121.273,121.445,121.359,74.335,93,9.96564,0.79149,5.1858,0.41389
ISS_029RF_FMOVIE001_VIMS,9,2006-09-29T06:23:59,90.94,100.92,10.064,10.16,10.112,160.806,161.039,160.922,121.195,121.478,121.337,74.335,93,14.11444,2.02511,7.34695,1.06192
ISS_029RF_FMOVIE001_VIMS,10,2006-09-29T05:57:03,100.94,110.92,10.037,10.078,10.057,160.708,160.871,160.79,121.358,121.53,121.444,74.335,93,10.9123,0.68342,5.69274,0.35615
ISS_029RF_FMOVIE001_VIMS,11,2006-09-29T05:30:07,110.94,120.92,10.009,10.05,10.029,160.603,160.767,160.685,121.409,121.582,121.496,74.335,93,11.84339,1.21588,6.18741,0.63676
ISS_029RF_FMOVIE001_VIMS,12,2006-09-29T05:03:11,120.94,130.92,9.986,10.022,10.004,160.497,160.66,160.579,121.46,121.634,121.547,74.335,93,10.63926,1.44724,5.56593,0.75546
ISS_029RF_FMOVIE001_VIMS,13,2006-09-29T04:45:19,130.94,140.92,9.962,9.993,9.977,160.396,160.57,160.483,121.512,121.678,121.595,74.335,93,11.33799,1.09521,5.94003,0.57597
ISS_029RF_FMOVIE001_VIMS,14,2006-09-29T04:18:23,140.94,150.92,9.933,9.974,9.954,160.317,160.483,160.4,121.546,121.72,121.633,74.335,93,9.7954,0.66275,5.13772,0.34653
ISS_029RF_FMOVIE001_VIMS,15,2006-09-29T03:51:27,150.94,160.92,9.905,9.946,9.925,160.211,160.375,160.293,121.597,121.772,121.685,74.335,93,9.32393,0.48013,4.89747,0.25298
ISS_029RF_FMOVIE001_VIMS,16,2006-09-29T03:24:31,160.94,170.92,9.877,9.965,9.921,160.121,160.298,160.209,121.544,121.828,121.686,74.335,93,9.68349,0.4111,5.088,0.21474
ISS_029RF_FMOVIE001_VIMS,17,2006-09-29T02:57:35,170.94,180.92,9.854,9.888,9.871,159.992,160.159,160.076,121.699,121.877,121.788,74.335,93,8.8038,0.63221,4.63733,0.33132
ISS_029RF_FMOVIE001_VIMS,18,2006-09-29T02:39:43,180.94,190.92,9.828,9.859,9.843,159.895,160.071,159.983,121.752,121.915,121.833,74.335,93,8.65963,0.7501,4.56727,0.3939
ISS_029RF_FMOVIE001_VIMS,19,2006-09-29T02:12:47,190.94,200.92,9.799,9.898,9.848,159.809,160.043,159.926,121.661,121.965,121.813,74.335,93,9.01203,0.64038,4.75397,0.33923
ISS_029RF_FMOVIE001_VIMS,20,2006-09-29T01:45:51,200.94,210.92,9.769,9.81,9.79,159.697,159.865,159.781,121.838,122.018,121.928,74.335,93,8.77118,0.59642,4.63876,0.31605
ISS_029RF_FMOVIE001_VIMS,21,2006-09-29T01:10:07,210.94,220.92,9.75,9.821,9.785,159.572,159.753,159.663,121.796,122.086,121.941,74.335,93,9.08501,0.87746,4.81112,0.46609
ISS_029RF_FMOVIE001_VIMS,22,2006-09-29T00:52:15,220.94,230.92,9.718,9.798,9.758,159.473,159.726,159.6,121.827,122.124,121.975,74.335,93,10.0247,1.75769,5.31082,0.92817
ISS_029RF_FMOVIE001_VIMS,23,2006-09-29T00:34:07,230.94,240.92,9.69,9.721,9.706,159.377,159.556,159.467,121.991,122.159,122.075,74.335,93,11.12498,1.33937,5.90833,0.71536
ISS_029RF_FMOVIE001_VIMS,24,2006-09-28T23:58:23,240.94,250.92,9.67,9.762,9.716,159.273,159.523,159.398,121.898,122.226,122.062,74.335,93,12.47866,0.8521,6.62245,0.45312
ISS_029RF_FMOVIE001_VIMS,25,2006-09-28T23:40:31,250.94,260.92,9.63,9.722,9.676,159.196,159.379,159.288,121.966,122.261,122.114,74.335,93,11.17569,0.63842,5.9404,0.33261
ISS_029RF_FMOVIE001_VIMS,26,2006-09-28T23:13:35,260.94,270.92,9.603,9.641,9.622,159.053,159.223,159.138,122.137,122.321,122.229,74.335,93,9.51364,0.61926,5.07349,0.3305
ISS_029RF_FMOVIE001_VIMS,27,2006-09-28T22:46:39,270.94,280.92,9.579,9.61,9.595,158.937,159.114,159.026,122.19,122.374,122.282,74.335,93,8.22116,1.18963,4.39073,0.63767
ISS_029RF_FMOVIE001_VIMS,28,2006-09-28T22:28:47,280.94,290.92,9.549,9.58,9.564,158.843,159.024,158.934,122.232,122.41,122.321,74.335,93,9.95025,1.83092,5.32076,0.98184
ISS_029RF_FMOVIE001_VIMS,29,2006-09-28T22:01:51,290.94,300.92,9.518,9.559,9.539,158.742,158.913,158.827,122.278,122.464,122.371,74.335,93,9.82726,1.41072,5.26166,0.75562
ISS_029RF_FMOVIE001_VIMS,30,2006-09-28T21:34:55,300.94,310.92,9.488,9.528,9.508,158.623,158.795,158.709,122.331,122.518,122.425,74.335,93,8.19996,0.54137,4.39683,0.29139
ISS_029RF_FMOVIE001_VIMS,31,2006-09-28T21:07:59,310.94,320.92,9.46,9.497,9.479,158.504,158.676,158.59,122.385,122.573,122.479,74.335,93,7.76051,0.61239,4.16724,0.33008
ISS_029RF_FMOVIE001_VIMS,32,2006-09-28T20:41:03,320.94,330.92,9.436,9.466,9.451,158.384,158.569,158.476,122.439,122.628,122.533,74.335,93,12.29386,4.28903,6.61102,2.30471
ISS_029RF_FMOVIE002_VIMS,0,2006-09-30T08:14:23,0.0,9.98,11.424,11.472,11.448,160.74,160.898,160.819,118.536,118.703,118.62,74.349,59,13.72968,0.94941,6.57474,0.45159
ISS_029RF_FMOVIE002_VIMS,1,2006-09-30T07:45:35,10.0,19.98,11.403,11.506,11.455,160.62,160.86,160.74,118.514,118.817,118.666,74.349,59,13.87635,1.07642,6.66113,0.50952
ISS_029RF_FMOVIE002_VIMS,2,2006-09-30T07:16:47,20.0,29.98,11.382,11.431,11.406,160.509,160.707,160.608,118.617,118.802,118.71,74.349,59,13.15667,0.7407,6.32038,0.35126
ISS_029RF_FMOVIE002_VIMS,3,2006-09-30T06:57:19,30.0,39.98,11.367,11.409,11.388,160.432,160.592,160.512,118.666,118.835,118.75,74.349,59,11.89586,1.26778,5.72121,0.60923
ISS_029RF_FMOVIE002_VIMS,4,2006-09-30T06:28:31,40.0,49.98,11.345,11.395,11.37,160.316,160.515,160.416,118.698,118.884,118.791,74.349,59,12.20263,0.69108,5.87878,0.32908
ISS_029RF_FMOVIE002_VIMS,5,2006-09-30T05:59:43,50.0,59.98,11.329,11.423,11.376,160.159,160.401,160.28,118.703,119.011,118.857,74.349,59,13.25151,1.50678,6.39208,0.72458
ISS_029RF_FMOVIE002_VIMS,6,2006-09-30T05:40:15,60.0,69.98,11.309,11.351,11.33,160.122,160.283,160.202,118.796,118.966,118.881,74.349,59,12.68761,1.0241,6.1285,0.49974
ISS_029RF_FMOVIE002_VIMS,7,2006-09-30T05:21:03,70.0,79.98,11.294,11.366,11.33,160.044,160.205,160.124,118.811,118.999,118.905,74.349,59,12.06498,1.01177,5.83144,0.49096
ISS_029RF_FMOVIE002_VIMS,8,2006-09-30T04:52:15,80.0,89.98,11.272,11.38,11.326,159.926,160.169,160.047,118.798,119.108,118.953,74.349,59,9.81073,0.73549,4.75414,0.35323
ISS_029RF_FMOVIE002_VIMS,9,2006-09-30T04:23:11,90.0,99.98,11.25,11.299,11.274,159.807,160.009,159.908,118.91,119.098,119.004,74.349,59,13.93513,1.82177,6.7588,0.88179
ISS_029RF_FMOVIE002_VIMS,10,2006-09-30T03:54:23,100.0,109.98,11.233,11.276,11.255,159.688,159.89,159.789,118.959,119.148,119.054,74.349,59,11.11821,1.04643,5.39828,0.50733
ISS_029RF_FMOVIE002_VIMS,11,2006-09-30T03:35:11,110.0,119.98,11.212,11.254,11.233,159.609,159.771,159.69,119.008,119.181,119.095,74.349,59,11.74805,0.96647,5.71265,0.4703
ISS_029RF_FMOVIE002_VIMS,12,2006-09-30T03:06:07,120.0,129.98,11.19,11.238,11.214,159.489,159.691,159.59,119.042,119.231,119.136,74.349,59,10.77518,1.48759,5.24639,0.72234
ISS_029RF_FMOVIE002_VIMS,13,2006-09-30T02:37:19,130.0,139.98,11.182,11.27,11.226,159.331,159.576,159.454,119.039,119.354,119.197,74.349,59,11.02033,0.69644,5.37186,0.33789
ISS_029RF_FMOVIE002_VIMS,14,2006-09-30T02:18:07,140.0,149.98,11.152,11.192,11.172,159.288,159.451,159.369,119.14,119.314,119.227,74.349,59,9.91291,0.6888,4.84089,0.33659
ISS_029RF_FMOVIE002_VIMS,15,2006-09-30T01:49:03,150.0,159.98,11.134,11.177,11.155,159.166,159.37,159.268,119.173,119.365,119.269,74.349,59,9.33399,0.50793,4.56264,0.24822
ISS_029RF_FMOVIE002_VIMS,16,2006-09-30T01:29:51,160.0,169.98,11.113,11.153,11.133,159.084,159.248,159.166,119.223,119.398,119.311,74.349,59,9.54518,0.36824,4.67293,0.1814
ISS_029RF_FMOVIE002_VIMS,17,2006-09-30T01:01:03,170.0,179.98,11.09,11.137,11.114,158.962,159.166,159.064,119.257,119.449,119.353,74.349,59,8.86355,0.62064,4.34483,0.30011
ISS_029RF_FMOVIE002_VIMS,18,2006-09-30T00:32:15,180.0,189.98,11.082,11.17,11.126,158.804,159.051,158.928,119.25,119.568,119.409,74.349,59,8.59023,0.7204,4.21474,0.34713
ISS_029RF_FMOVIE002_VIMS,19,2006-09-30T00:32:15,190.0,346.28,11.066,11.545,11.306,158.837,160.93,159.883,118.621,119.502,119.062,74.349,59,9.58319,1.53623,4.66751,0.70236
ISS_029RF_FMOVIE002_VIMS,20,2006-09-30T08:43:27,346.3,356.28,11.445,11.488,11.467,160.853,161.012,160.933,118.488,118.655,118.571,74.349,59,15.19611,1.78697,7.26806,0.85251
ISS_030RF_FMOVIE001_VIMS,0,2006-10-16T02:49:03,0.0,9.98,10.491,10.554,10.523,150.815,151.081,150.948,131.01,131.321,131.166,74.566,53,5.70255,0.32753,3.75284,0.21218
ISS_030RF_FMOVIE001_VIMS,1,2006-10-16T02:19:11,10.0,19.98,10.475,10.531,10.503,150.695,150.961,150.828,131.072,131.385,131.229,74.566,53,5.92317,0.40556,3.9036,0.26609
ISS_030RF_FMOVIE001_VIMS,2,2006-10-16T01:49:03,20.0,29.98,10.45,10.507,10.478,150.572,150.838,150.705,131.136,131.451,131.294,74.566,53,5.89749,0.72676,3.892,0.47604
ISS_030RF_FMOVIE001_VIMS,3,2006-10-16T01:34:07,30.0,39.98,10.429,10.491,10.46,150.51,150.77,150.64,131.177,131.484,131.331,74.566,53,4.81578,0.46345,3.17959,0.30301
ISS_030RF_FMOVIE001_VIMS,4,2006-10-16T01:34:07,40.0,217.66,10.425,10.866,10.646,150.449,152.596,151.523,130.151,131.516,130.834,74.566,53,4.68501,0.37451,3.04325,0.23837
ISS_030RF_FMOVIE001_VIMS,5,2006-10-16T08:49:35,217.68,227.66,10.768,10.822,10.795,152.209,152.444,152.327,130.264,130.532,130.398,74.566,53,5.79495,0.9633,3.75615,0.62385
ISS_030RF_FMOVIE001_VIMS,6,2006-10-16T08:19:27,227.68,237.66,10.753,10.81,10.782,152.12,152.384,152.252,130.297,130.598,130.447,74.566,53,5.19078,0.60417,3.36723,0.39253
ISS_030RF_FMOVIE001_VIMS,7,2006-10-16T07:49:35,237.68,247.66,10.734,10.788,10.761,152.005,152.269,152.137,130.361,130.663,130.512,74.566,53,6.97637,0.58266,4.53204,0.37899
ISS_030RF_FMOVIE001_VIMS,8,2006-10-16T07:34:23,247.68,257.66,10.712,10.766,10.739,151.916,152.154,152.035,130.425,130.698,130.562,74.566,53,6.61093,0.91871,4.29952,0.59788
ISS_030RF_FMOVIE001_VIMS,9,2006-10-16T07:04:31,257.68,267.66,10.696,10.755,10.725,151.831,152.096,151.963,130.457,130.762,130.609,74.566,53,5.67159,0.56961,3.69106,0.36915
ISS_030RF_FMOVIE001_VIMS,10,2006-10-16T06:34:23,267.68,277.66,10.677,10.731,10.704,151.714,151.978,151.846,130.523,130.827,130.675,74.566,53,4.79838,0.43825,3.12742,0.28443
ISS_030RF_FMOVIE001_VIMS,11,2006-10-16T06:19:27,277.68,287.66,10.654,10.708,10.681,151.62,151.861,151.74,130.587,130.867,130.727,74.566,53,5.44157,0.56116,3.55122,0.36933
ISS_030RF_FMOVIE001_VIMS,12,2006-10-16T05:49:19,287.68,297.66,10.637,10.697,10.667,151.537,151.802,151.67,130.619,130.925,130.772,74.566,53,6.36465,1.03027,4.1559,0.67199
ISS_030RF_FMOVIE001_VIMS,13,2006-10-16T05:19:27,297.68,307.66,10.619,10.674,10.646,151.418,151.684,151.551,130.684,130.992,130.838,74.566,53,4.41985,0.53144,2.89014,0.34617
ISS_030RF_FMOVIE001_VIMS,14,2006-10-16T05:04:15,307.68,317.66,10.595,10.65,10.623,151.319,151.565,151.442,130.749,131.036,130.892,74.566,53,4.62859,0.44354,3.03065,0.29187
ISS_030RF_FMOVIE001_VIMS,15,2006-10-16T04:34:23,317.68,327.66,10.578,10.639,10.608,151.239,151.506,151.373,130.78,131.09,130.935,74.566,53,6.51003,1.47003,4.26499,0.96298
ISS_030RF_FMOVIE001_VIMS,16,2006-10-16T04:04:15,327.68,337.66,10.559,10.615,10.587,151.119,151.386,151.253,130.845,131.156,131.0,74.566,53,6.25597,0.96224,4.10458,0.63248
ISS_030RF_FMOVIE001_VIMS,17,2006-10-16T03:49:19,337.68,347.66,10.535,10.591,10.563,151.014,151.265,151.139,130.91,131.205,131.058,74.566,53,6.52664,0.97014,4.2876,0.63854
ISS_030RF_FMOVIE001_VIMS,18,2006-10-16T03:19:11,347.68,357.66,10.518,10.579,10.548,150.937,151.204,151.071,130.943,131.256,131.099,74.566,53,5.93117,0.43706,3.89842,0.28725
ISS_031RF_FMOVIE001_VIMS,0,2006-10-31T21:42:55,0.0,9.98,9.459,9.482,9.471,157.126,157.392,157.259,127.266,127.515,127.391,74.784,92,8.63247,0.43112,5.2419,0.2576
ISS_031RF_FMOVIE001_VIMS,1,2006-10-31T21:13:19,10.0,19.98,9.441,9.469,9.455,156.972,157.278,157.125,127.356,127.638,127.497,74.784,92,9.33819,0.64644,5.68387,0.39265
ISS_031RF_FMOVIE001_VIMS,2,2006-10-31T20:51:11,20.0,29.98,9.427,9.45,9.439,156.857,157.125,156.991,127.478,127.729,127.603,74.784,92,8.17367,0.47309,4.98726,0.28819
ISS_031RF_FMOVIE001_VIMS,3,2006-10-31T20:28:47,30.0,39.98,9.412,9.437,9.425,156.74,157.01,156.875,127.568,127.821,127.694,74.784,92,7.10912,0.49801,4.34691,0.3026
ISS_031RF_FMOVIE001_VIMS,4,2006-10-31T19:59:11,40.0,49.98,9.393,9.423,9.408,156.582,156.893,156.737,127.66,127.946,127.803,74.784,92,7.82537,1.00846,4.79758,0.62107
ISS_031RF_FMOVIE001_VIMS,5,2006-10-31T19:37:03,50.0,59.98,9.379,9.404,9.391,156.466,156.737,156.601,127.782,128.035,127.908,74.784,92,8.40332,0.87458,5.16297,0.5383
ISS_031RF_FMOVIE001_VIMS,6,2006-10-31T19:14:39,60.0,69.98,9.364,9.39,9.377,156.347,156.621,156.484,127.871,128.127,127.999,74.784,92,8.4212,0.71847,5.18502,0.44431
ISS_031RF_FMOVIE001_VIMS,7,2006-10-31T18:52:31,70.0,79.98,9.349,9.421,9.385,156.228,156.659,156.444,127.801,128.219,128.01,74.784,92,8.33858,1.84487,5.13682,1.12851
ISS_031RF_FMOVIE001_VIMS,8,2006-10-31T18:37:35,80.0,115.24,9.339,9.822,9.581,156.15,160.258,158.204,124.855,128.279,126.567,74.784,92,8.63193,1.3485,5.22482,0.68444
ISS_031RF_FMOVIE001_VIMS,9,2006-11-01T07:58:39,115.26,125.24,9.802,9.82,9.811,160.08,160.32,160.2,124.792,125.025,124.909,74.784,92,9.48012,1.03885,5.42543,0.59437
ISS_031RF_FMOVIE001_VIMS,10,2006-11-01T07:29:03,125.26,135.24,9.788,9.81,9.799,159.946,160.222,160.084,124.88,125.144,125.012,74.784,92,8.75131,1.03692,5.02244,0.59855
ISS_031RF_FMOVIE001_VIMS,11,2006-11-01T07:06:39,135.26,145.24,9.777,9.795,9.786,159.848,160.091,159.969,124.998,125.231,125.114,74.784,92,9.15187,0.96996,5.26402,0.55595
ISS_031RF_FMOVIE001_VIMS,12,2006-11-01T06:37:03,145.26,155.24,9.765,9.781,9.773,159.7,159.976,159.838,125.101,125.364,125.232,74.784,92,8.41364,0.50977,4.85371,0.29311
ISS_031RF_FMOVIE001_VIMS,13,2006-11-01T06:14:39,155.26,165.24,9.75,9.767,9.759,159.6,159.844,159.722,125.217,125.452,125.335,74.784,92,8.35388,0.61679,4.83146,0.35872
ISS_031RF_FMOVIE001_VIMS,14,2006-11-01T05:52:31,165.26,175.24,9.739,9.756,9.747,159.5,159.744,159.622,125.305,125.54,125.422,74.784,92,8.22,0.44982,4.76444,0.25918
ISS_031RF_FMOVIE001_VIMS,15,2006-11-01T05:22:55,175.26,185.24,9.724,9.79,9.757,159.365,159.79,159.578,125.245,125.657,125.451,74.784,92,8.13923,0.9099,4.72495,0.53518
ISS_031RF_FMOVIE001_VIMS,16,2006-11-01T05:00:31,185.26,195.24,9.712,9.729,9.72,159.262,159.509,159.386,125.509,125.746,125.628,74.784,92,8.00383,0.73435,4.6624,0.42825
ISS_031RF_FMOVIE001_VIMS,17,2006-11-01T04:30:55,195.26,205.24,9.7,9.764,9.732,159.126,159.556,159.341,125.448,125.864,125.656,74.784,92,8.29994,0.9931,4.83949,0.57756
ISS_031RF_FMOVIE001_VIMS,18,2006-11-01T04:08:47,205.26,215.24,9.684,9.702,9.693,159.021,159.27,159.146,125.715,125.954,125.834,74.784,92,7.96576,0.92805,4.66337,0.5446
ISS_031RF_FMOVIE001_VIMS,19,2006-11-01T03:46:23,215.26,225.24,9.672,9.69,9.681,158.917,159.168,159.042,125.803,126.042,125.923,74.784,92,7.92374,0.74477,4.64871,0.43493
ISS_031RF_FMOVIE001_VIMS,20,2006-11-01T03:16:47,225.26,235.24,9.657,9.678,9.668,158.777,159.063,158.92,125.892,126.161,126.027,74.784,92,9.07015,2.1505,5.33425,1.26143
ISS_031RF_FMOVIE001_VIMS,21,2006-11-01T02:54:39,235.26,245.24,9.643,9.663,9.653,158.671,158.926,158.798,126.008,126.25,126.129,74.784,92,8.92281,0.79514,5.261,0.47013
ISS_031RF_FMOVIE001_VIMS,22,2006-11-01T02:32:15,245.26,255.24,9.631,9.65,9.641,158.565,158.818,158.692,126.099,126.34,126.219,74.784,92,10.14698,0.73595,5.99592,0.43464
ISS_031RF_FMOVIE001_VIMS,23,2006-11-01T02:02:39,255.26,265.24,9.614,9.638,9.626,158.423,158.713,158.568,126.188,126.459,126.323,74.784,92,10.12514,1.81998,5.99816,1.07329
ISS_031RF_FMOVIE001_VIMS,24,2006-11-01T01:40:15,265.26,275.24,9.602,9.668,9.635,158.314,158.721,158.518,126.153,126.55,126.351,74.784,92,8.54594,0.70477,5.06814,0.41813
ISS_031RF_FMOVIE001_VIMS,25,2006-11-01T01:10:39,275.26,285.24,9.586,9.609,9.598,158.17,158.462,158.316,126.396,126.669,126.533,74.784,92,8.62618,0.99432,5.13442,0.5931
ISS_031RF_FMOVIE001_VIMS,26,2006-11-01T00:48:31,285.26,295.24,9.572,9.638,9.605,158.06,158.47,158.265,126.361,126.76,126.56,74.784,92,9.028,1.3429,5.37944,0.79451
ISS_031RF_FMOVIE001_VIMS,27,2006-11-01T00:26:07,295.26,305.24,9.559,9.579,9.569,157.95,158.21,158.08,126.604,126.85,126.727,74.784,92,7.74121,1.14045,4.62921,0.68085
ISS_031RF_FMOVIE001_VIMS,28,2006-10-31T23:56:31,305.26,315.24,9.541,9.567,9.554,157.804,158.101,157.952,126.694,126.97,126.832,74.784,92,8.20485,0.84149,4.9191,0.50599
ISS_031RF_FMOVIE001_VIMS,29,2006-10-31T23:41:35,315.26,325.24,9.532,9.565,9.549,157.73,157.976,157.853,126.775,127.03,126.903,74.784,92,9.95258,0.9716,5.9756,0.57938
ISS_031RF_FMOVIE001_VIMS,30,2006-10-31T23:04:31,325.26,335.24,9.512,9.586,9.549,157.543,158.032,157.787,126.719,127.181,126.95,74.784,92,9.52549,1.09423,5.73374,0.65588
ISS_031RF_FMOVIE001_VIMS,31,2006-10-31T22:42:23,335.26,345.24,9.496,9.518,9.507,157.43,157.694,157.562,127.024,127.273,127.149,74.784,92,10.49598,1.20218,6.33787,0.72486
